clasificacion_temporada,clasificacion_jornada,clasificacion_posicion,clasificacion_equipo,clasificacion_puntos,clasificacion_partidos_jugados,clasificacion_ganados,clasificacion_empatados,clasificacion_perdidos,clasificacion_goles_favor,clasificacion_goles_contra
Temporada2018,Jornada 6,11,Eintracht,7,6,2,1,3,4,5
Temporada2018,Jornada 6,12,Stuttgart,7,6,2,1,3,3,7
Temporada2018,Jornada 6,13,Wolfsburg,6,6,1,3,2,5,8
Temporada2018,Jornada 6,14,Mainz 05,6,6,2,0,4,6,10
Temporada2018,Jornada 6,15,Hamburger SV,6,6,2,0,4,4,11
Temporada2018,Jornada 6,16,SC Freiburg,4,6,0,4,2,2,9
Temporada2018,Jornada 6,17,Werder Bremen,3,6,0,3,3,3,7
Temporada2018,Jornada 6,18,Köln,1,6,0,1,5,1,13
Temporada2018,Jornada 7,1,B. Dortmund,19,7,6,1,0,21,2
Temporada2018,Jornada 7,2,Bayern München,14,7,4,2,1,16,7
Temporada2018,Jornada 7,3,Hoffenheim,14,7,4,2,1,13,8
Temporada2018,Jornada 7,4,RB Leipzig,13,7,4,1,2,12,8
Temporada2018,Jornada 7,5,Hannover 96,12,7,3,3,1,7,4
Temporada2018,Jornada 7,6,FC Augsburg,11,7,3,2,2,9,6
Temporada2018,Jornada 7,7,Monchengladbach,11,7,3,2,2,10,12
Temporada2018,Jornada 7,8,Eintracht,10,7,3,1,3,6,6
Temporada2018,Jornada 7,9,Schalke 04,10,7,3,1,3,8,9
Temporada2018,Jornada 7,10,Hertha BSC,9,7,2,3,2,8,8
Temporada2018,Jornada 7,11,B. Leverkusen,8,7,2,2,3,13,11
Temporada2018,Jornada 7,12,Wolfsburg,7,7,1,4,2,6,9
Temporada2018,Jornada 7,13,Mainz 05,7,7,2,1,4,7,11
Temporada2018,Jornada 7,14,Stuttgart,7,7,2,1,4,4,9
Temporada2018,Jornada 7,15,SC Freiburg,7,7,1,4,2,5,11
Temporada2018,Jornada 7,16,Hamburger SV,7,7,2,1,4,4,11
Temporada2018,Jornada 7,17,Werder Bremen,4,7,0,4,3,3,7
Temporada2018,Jornada 7,18,Köln,1,7,0,1,6,2,15
Temporada2018,Jornada 8,1,B. Dortmund,19,8,6,1,1,23,5
Temporada2018,Jornada 8,2,Bayern München,17,8,5,2,1,21,7
Temporada2018,Jornada 8,3,RB Leipzig,16,8,5,1,2,15,10
Temporada2018,Jornada 8,4,Hoffenheim,15,8,4,3,1,15,10
Temporada2018,Jornada 8,5,Monchengladbach,14,8,4,2,2,12,12
Temporada2018,Jornada 8,6,Schalke 04,13,8,4,1,3,10,9
Temporada2018,Jornada 8,7,Eintracht,13,8,4,1,3,8,7
Temporada2018,Jornada 8,8,FC Augsburg,12,8,3,3,2,11,8
Temporada2018,Jornada 8,9,Hannover 96,12,8,3,3,2,8,6
Temporada2018,Jornada 8,10,Mainz 05,10,8,3,1,4,10,13
Temporada2018,Jornada 8,11,Stuttgart,10,8,3,1,4,6,10
Temporada2018,Jornada 8,12,B. Leverkusen,9,8,2,3,3,15,13
Temporada2018,Jornada 8,13,Hertha BSC,9,8,2,3,3,8,10
Temporada2018,Jornada 8,14,Wolfsburg,8,8,1,5,2,8,11
Temporada2018,Jornada 8,15,Hamburger SV,7,8,2,1,5,6,14
Temporada2018,Jornada 8,16,SC Freiburg,7,8,1,4,3,5,16
Temporada2018,Jornada 8,17,Werder Bremen,4,8,0,4,4,3,9
Temporada2018,Jornada 8,18,Köln,1,8,0,1,7,3,17
Temporada2018,Jornada 9,1,B. Dortmund,20,9,6,2,1,25,7
Temporada2018,Jornada 9,2,Bayern München,20,9,6,2,1,22,7
Temporada2018,Jornada 9,3,RB Leipzig,19,9,6,1,2,16,10
Temporada2018,Jornada 9,4,Hoffenheim,16,9,4,4,1,16,11
Temporada2018,Jornada 9,5,Schalke 04,16,9,5,1,3,12,9
Temporada2018,Jornada 9,6,Hannover 96,15,9,4,3,2,10,7
Temporada2018,Jornada 9,7,Eintracht,14,9,4,2,3,10,9
Temporada2018,Jornada 9,8,Monchengladbach,14,9,4,2,3,13,17
Temporada2018,Jornada 9,9,B. Leverkusen,12,9,3,3,3,20,14
Temporada2018,Jornada 9,10,FC Augsburg,12,9,3,3,3,12,10
Temporada2018,Jornada 9,11,Hertha BSC,10,9,2,4,3,9,11
Temporada2018,Jornada 9,12,Mainz 05,10,9,3,1,5,10,15
Temporada2018,Jornada 9,13,Stuttgart,10,9,3,1,5,6,11
Temporada2018,Jornada 9,14,Wolfsburg,9,9,1,6,2,9,12
Temporada2018,Jornada 9,15,SC Freiburg,8,9,1,5,3,6,17
Temporada2018,Jornada 9,16,Hamburger SV,7,9,2,1,6,6,15
Temporada2018,Jornada 9,17,Werder Bremen,5,9,0,5,4,3,9
Temporada2018,Jornada 9,18,Köln,2,9,0,2,7,3,17
Temporada2018,Jornada 10,1,Bayern München,23,10,7,2,1,24,7
Temporada2018,Jornada 10,2,B. Dortmund,20,10,6,2,2,27,11
Temporada2018,Jornada 10,3,RB Leipzig,19,10,6,1,3,16,12
Temporada2018,Jornada 10,4,Hannover 96,18,10,5,3,2,14,9
Temporada2018,Jornada 10,5,Schalke 04,17,10,5,2,3,13,10
Temporada2018,Jornada 10,6,Monchengladbach,17,10,5,2,3,16,18
Temporada2018,Jornada 10,7,Hoffenheim,16,10,4,4,2,17,14
Temporada2018,Jornada 10,8,B. Leverkusen,15,10,4,3,3,22,15
Temporada2018,Jornada 10,9,FC Augsburg,15,10,4,3,3,15,10
Temporada2018,Jornada 10,10,Eintracht,15,10,4,3,3,11,10
Temporada2018,Jornada 10,11,Hertha BSC,13,10,3,4,3,11,12
Temporada2018,Jornada 10,12,Stuttgart,13,10,4,1,5,9,11
Temporada2018,Jornada 10,13,Mainz 05,11,10,3,2,5,11,16
Temporada2018,Jornada 10,14,Wolfsburg,10,10,1,7,2,10,13
Temporada2018,Jornada 10,15,SC Freiburg,8,10,1,5,4,6,20
Temporada2018,Jornada 10,16,Hamburger SV,7,10,2,1,7,7,17
Temporada2018,Jornada 10,17,Werder Bremen,5,10,0,5,5,3,12
Temporada2018,Jornada 10,18,Köln,2,10,0,2,8,4,19
Temporada2018,Jornada 11,1,Bayern München,26,11,8,2,1,27,8
Temporada2018,Jornada 11,2,RB Leipzig,22,11,7,1,3,18,13
Temporada2018,Jornada 11,3,B. Dortmund,20,11,6,2,3,28,14
Temporada2018,Jornada 11,4,Schalke 04,20,11,6,2,3,14,10
Temporada2018,Jornada 11,5,Hoffenheim,19,11,5,4,2,20,14
Temporada2018,Jornada 11,6,Hannover 96,18,11,5,3,3,15,11
Temporada2018,Jornada 11,7,Eintracht,18,11,5,3,3,13,11
Temporada2018,Jornada 11,8,Monchengladbach,18,11,5,3,3,17,19
Temporada2018,Jornada 11,9,B. Leverkusen,16,11,4,4,3,23,16
Temporada2018,Jornada 11,10,FC Augsburg,16,11,4,4,3,16,11
Temporada2018,Jornada 11,11,Hertha BSC,14,11,3,5,3,14,15
Temporada2018,Jornada 11,12,Stuttgart,13,11,4,1,6,10,14
Temporada2018,Jornada 11,13,Mainz 05,12,11,3,3,5,12,17
Temporada2018,Jornada 11,14,Wolfsburg,11,11,1,8,2,13,16
Temporada2018,Jornada 11,15,Hamburger SV,10,11,3,1,7,10,18
Temporada2018,Jornada 11,16,SC Freiburg,8,11,1,5,5,6,21
Temporada2018,Jornada 11,17,Werder Bremen,5,11,0,5,6,4,14
Temporada2018,Jornada 11,18,Köln,2,11,0,2,9,4,22
Temporada2018,Jornada 12,1,Bayern München,29,12,9,2,1,30,8
Temporada2018,Jornada 12,2,Schalke 04,23,12,7,2,3,16,10
Temporada2018,Jornada 12,3,RB Leipzig,23,12,7,2,3,20,15
Temporada2018,Jornada 12,4,Monchengladbach,21,12,6,3,3,21,21
Temporada2018,Jornada 12,5,B. Dortmund,20,12,6,2,4,29,16
Temporada2018,Jornada 12,6,Hoffenheim,20,12,5,5,2,21,15
Temporada2018,Jornada 12,7,Eintracht,19,12,5,4,3,14,12
Temporada2018,Jornada 12,8,Hannover 96,18,12,5,3,4,15,15
Temporada2018,Jornada 12,9,B. Leverkusen,17,12,4,5,3,25,18
Temporada2018,Jornada 12,10,FC Augsburg,16,12,4,4,4,16,14
Temporada2018,Jornada 12,11,Stuttgart,16,12,5,1,6,12,15
Temporada2018,Jornada 12,12,Mainz 05,15,12,4,3,5,13,17
Temporada2018,Jornada 12,13,Wolfsburg,14,12,2,8,2,16,17
Temporada2018,Jornada 12,14,Hertha BSC,14,12,3,5,4,16,19
Temporada2018,Jornada 12,15,Hamburger SV,10,12,3,1,8,10,20
Temporada2018,Jornada 12,16,Werder Bremen,8,12,1,5,6,8,14
Temporada2018,Jornada 12,17,SC Freiburg,8,12,1,5,6,7,24
Temporada2018,Jornada 12,18,Köln,2,12,0,2,10,4,23
Temporada2018,Jornada 13,1,Bayern München,29,13,9,2,2,31,10
Temporada2018,Jornada 13,2,RB Leipzig,26,13,8,2,3,22,15
Temporada2018,Jornada 13,3,Schalke 04,24,13,7,3,3,20,14
Temporada2018,Jornada 13,4,Monchengladbach,24,13,7,3,3,23,22
Temporada2018,Jornada 13,5,B. Dortmund,21,13,6,3,4,33,20
Temporada2018,Jornada 13,6,B. Leverkusen,20,13,5,5,3,26,18
Temporada2018,Jornada 13,7,Hoffenheim,20,13,5,5,3,21,18
Temporada2018,Jornada 13,8,FC Augsburg,19,13,5,4,4,18,15
Temporada2018,Jornada 13,9,Eintracht,19,13,5,4,4,14,13
Temporada2018,Jornada 13,10,Hannover 96,19,13,5,4,4,16,16
Temporada2018,Jornada 13,11,Hertha BSC,17,13,4,5,4,18,19
Temporada2018,Jornada 13,12,Stuttgart,17,13,5,2,6,13,16
Temporada2018,Jornada 13,13,Mainz 05,15,13,4,3,6,14,19
Temporada2018,Jornada 13,14,Wolfsburg,14,13,2,8,3,17,19
Temporada2018,Jornada 13,15,Hamburger SV,13,13,4,1,8,13,20
Temporada2018,Jornada 13,16,SC Freiburg,11,13,2,5,6,9,25
Temporada2018,Jornada 13,17,Werder Bremen,8,13,1,5,7,8,16
Temporada2018,Jornada 13,18,Köln,2,13,0,2,11,4,25
Temporada2018,Jornada 14,1,Bayern München,32,14,10,2,2,34,11
Temporada2018,Jornada 14,2,RB Leipzig,26,14,8,2,4,22,19
Temporada2018,Jornada 14,3,Schalke 04,25,14,7,4,3,22,16
Temporada2018,Jornada 14,4,Monchengladbach,24,14,7,3,4,23,25
Temporada2018,Jornada 14,5,Hoffenheim,23,14,6,5,3,25,18
Temporada2018,Jornada 14,6,B. Dortmund,22,14,6,4,4,34,21
Temporada2018,Jornada 14,7,FC Augsburg,22,14,6,4,4,21,16
Temporada2018,Jornada 14,8,Eintracht,22,14,6,4,4,16,14
Temporada2018,Jornada 14,9,B. Leverkusen,21,14,5,6,3,27,19
Temporada2018,Jornada 14,10,Hannover 96,19,14,5,4,5,17,19
Temporada2018,Jornada 14,11,Wolfsburg,17,14,3,8,3,20,19
Temporada2018,Jornada 14,12,Hertha BSC,17,14,4,5,5,19,21
Temporada2018,Jornada 14,13,Stuttgart,17,14,5,2,7,13,17
Temporada2018,Jornada 14,14,Mainz 05,15,14,4,3,7,15,22
Temporada2018,Jornada 14,15,Hamburger SV,14,14,4,2,8,13,20
Temporada2018,Jornada 14,16,SC Freiburg,12,14,2,6,6,9,25
Temporada2018,Jornada 14,17,Werder Bremen,11,14,2,5,7,9,16
Temporada2018,Jornada 14,18,Köln,3,14,0,3,11,6,27
Temporada2018,Jornada 15,1,Bayern München,35,15,11,2,2,35,11
Temporada2018,Jornada 15,2,RB Leipzig,27,15,8,3,4,24,21
Temporada2018,Jornada 15,3,Schalke 04,26,15,7,5,3,23,17
Temporada2018,Jornada 15,4,Monchengladbach,25,15,7,4,4,24,26
Temporada2018,Jornada 15,5,B. Leverkusen,24,15,6,6,3,29,19
Temporada2018,Jornada 15,6,Hoffenheim,23,15,6,5,4,25,20
Temporada2018,Jornada 15,7,FC Augsburg,23,15,6,5,4,22,17
Temporada2018,Jornada 15,8,B. Dortmund,22,15,6,4,5,35,23
Temporada2018,Jornada 15,9,Eintracht,22,15,6,4,5,16,15
Temporada2018,Jornada 15,10,Hannover 96,22,15,6,4,5,19,19
Temporada2018,Jornada 15,11,Wolfsburg,18,15,3,9,3,20,19
Temporada2018,Jornada 15,12,Hertha BSC,18,15,4,6,5,20,22
Temporada2018,Jornada 15,13,Stuttgart,17,15,5,2,8,13,19
Temporada2018,Jornada 15,14,Mainz 05,16,15,4,4,7,17,24
Temporada2018,Jornada 15,15,Hamburger SV,15,15,4,3,8,13,20
Temporada2018,Jornada 15,16,SC Freiburg,15,15,3,6,6,13,28
Temporada2018,Jornada 15,17,Werder Bremen,14,15,3,5,7,11,17
Temporada2018,Jornada 15,18,Köln,3,15,0,3,12,9,31
Temporada2018,Jornada 16,1,Bayern München,38,16,12,2,2,36,11
Temporada2018,Jornada 16,2,Schalke 04,29,16,8,5,3,26,19
Temporada2018,Jornada 16,3,RB Leipzig,28,16,8,4,4,25,22
Temporada2018,Jornada 16,4,B. Leverkusen,27,16,7,6,3,30,19
Temporada2018,Jornada 16,5,Hoffenheim,26,16,7,5,4,26,20
Temporada2018,Jornada 16,6,B. Dortmund,25,16,7,4,5,37,23
Temporada2018,Jornada 16,7,Eintracht,25,16,7,4,5,18,16
Temporada2018,Jornada 16,8,Monchengladbach,25,16,7,4,5,24,27
Temporada2018,Jornada 16,9,FC Augsburg,23,16,6,5,5,24,20
Temporada2018,Jornada 16,10,Hannover 96,22,16,6,4,6,20,22
Temporada2018,Jornada 16,11,Hertha BSC,21,16,5,6,5,23,23
Temporada2018,Jornada 16,12,Wolfsburg,19,16,3,10,3,21,20
Temporada2018,Jornada 16,13,SC Freiburg,18,16,4,6,6,14,28
Temporada2018,Jornada 16,14,Stuttgart,17,16,5,2,9,13,20
Temporada2018,Jornada 16,15,Mainz 05,16,16,4,4,8,17,26
Temporada2018,Jornada 16,16,Hamburger SV,15,16,4,3,9,14,22
Temporada2018,Jornada 16,17,Werder Bremen,14,16,3,5,8,11,18
Temporada2018,Jornada 16,18,Köln,3,16,0,3,13,9,32
Temporada2018,Jornada 17,1,Bayern München,41,17,13,2,2,37,11
Temporada2018,Jornada 17,2,Schalke 04,30,17,8,6,3,28,21
Temporada2018,Jornada 17,3,B. Dortmund,28,17,8,4,5,39,24
Temporada2018,Jornada 17,4,B. Leverkusen,28,17,7,7,3,34,23
Temporada2018,Jornada 17,5,RB Leipzig,28,17,8,4,5,27,25
Temporada2018,Jornada 17,6,Monchengladbach,28,17,8,4,5,27,28
Temporada2018,Jornada 17,7,Hoffenheim,26,17,7,5,5,27,22
Temporada2018,Jornada 17,8,Eintracht,26,17,7,5,5,20,18
Temporada2018,Jornada 17,9,FC Augsburg,24,17,6,6,5,27,23
Temporada2018,Jornada 17,10,Hertha BSC,24,17,6,6,5,26,25
Temporada2018,Jornada 17,11,Hannover 96,23,17,6,5,6,24,26
Temporada2018,Jornada 17,12,Wolfsburg,19,17,3,10,4,21,21
Temporada2018,Jornada 17,13,SC Freiburg,19,17,4,7,6,17,31
Temporada2018,Jornada 17,14,Stuttgart,17,17,5,2,10,13,21
Temporada2018,Jornada 17,15,Mainz 05,17,17,4,5,8,19,28
Temporada2018,Jornada 17,16,Werder Bremen,15,17,3,6,8,13,20
Temporada2018,Jornada 17,17,Hamburger SV,15,17,4,3,10,15,25
Temporada2018,Jornada 17,18,Köln,6,17,1,3,13,10,32
Temporada2018,Jornada 18,1,Bayern München,44,18,14,2,2,40,12
Temporada2018,Jornada 18,2,RB Leipzig,31,18,9,4,5,30,26
Temporada2018,Jornada 18,3,Schalke 04,30,18,8,6,4,29,24
Temporada2018,Jornada 18,4,B. Dortmund,29,18,8,5,5,39,24
Temporada2018,Jornada 18,5,B. Leverkusen,28,18,7,7,4,35,26
Temporada2018,Jornada 18,6,Monchengladbach,28,18,8,4,6,28,30
Temporada2018,Jornada 18,7,FC Augsburg,27,18,7,6,5,28,23
Temporada2018,Jornada 18,8,Hoffenheim,27,18,7,6,5,28,23
Temporada2018,Jornada 18,9,Eintracht,27,18,7,6,5,21,19
Temporada2018,Jornada 18,10,Hannover 96,26,18,7,5,6,27,28
Temporada2018,Jornada 18,11,Hertha BSC,24,18,6,6,6,26,26
Temporada2018,Jornada 18,12,Wolfsburg,20,18,3,11,4,21,21
Temporada2018,Jornada 18,13,Stuttgart,20,18,6,2,10,14,21
Temporada2018,Jornada 18,14,SC Freiburg,20,18,4,8,6,18,32
Temporada2018,Jornada 18,15,Mainz 05,17,18,4,5,9,21,31
Temporada2018,Jornada 18,16,Werder Bremen,16,18,3,7,8,14,21
Temporada2018,Jornada 18,17,Hamburger SV,15,18,4,3,11,15,26
Temporada2018,Jornada 18,18,Köln,9,18,2,3,13,12,33
Temporada2018,Jornada 19,1,Bayern München,47,19,15,2,2,44,14
Temporada2018,Jornada 19,2,B. Leverkusen,31,19,8,7,4,39,27
Temporada2018,Jornada 19,3,Schalke 04,31,19,8,7,4,30,25
Temporada2018,Jornada 19,4,RB Leipzig,31,19,9,4,6,31,28
Temporada2018,Jornada 19,5,Monchengladbach,31,19,9,4,6,30,30
Temporada2018,Jornada 19,6,B. Dortmund,30,19,8,6,5,40,25
Temporada2018,Jornada 19,7,Eintracht,30,19,8,6,5,24,20
Temporada2018,Jornada 19,8,FC Augsburg,27,19,7,6,6,28,25
Temporada2018,Jornada 19,9,Hoffenheim,27,19,7,6,6,29,27
Temporada2018,Jornada 19,10,Hannover 96,27,19,7,6,6,28,29
Temporada2018,Jornada 19,11,Hertha BSC,25,19,6,7,6,27,27
Temporada2018,Jornada 19,12,SC Freiburg,23,19,5,8,6,20,33
Temporada2018,Jornada 19,13,Wolfsburg,20,19,3,11,5,22,24
Temporada2018,Jornada 19,14,Stuttgart,20,19,6,2,11,16,24
Temporada2018,Jornada 19,15,Mainz 05,20,19,5,5,9,24,33
Temporada2018,Jornada 19,16,Werder Bremen,16,19,3,7,9,16,25
Temporada2018,Jornada 19,17,Hamburger SV,15,19,4,3,12,15,28
Temporada2018,Jornada 19,18,Köln,12,19,3,3,13,14,33
Temporada2018,Jornada 20,1,Bayern München,50,20,16,2,2,49,16
Temporada2018,Jornada 20,2,B. Leverkusen,34,20,9,7,4,41,27
Temporada2018,Jornada 20,3,Schalke 04,34,20,9,7,4,32,25
Temporada2018,Jornada 20,4,Eintracht,33,20,9,6,5,26,20
Temporada2018,Jornada 20,5,RB Leipzig,32,20,9,5,6,32,29
Temporada2018,Jornada 20,6,B. Dortmund,31,20,8,7,5,42,27
Temporada2018,Jornada 20,7,Monchengladbach,31,20,9,4,7,30,32
Temporada2018,Jornada 20,8,FC Augsburg,28,20,7,7,6,29,26
Temporada2018,Jornada 20,9,Hoffenheim,27,20,7,6,7,31,32
Temporada2018,Jornada 20,10,Hannover 96,27,20,7,6,7,28,30
Temporada2018,Jornada 20,11,Hertha BSC,26,20,6,8,6,27,27
Temporada2018,Jornada 20,12,SC Freiburg,24,20,5,9,6,22,35
Temporada2018,Jornada 20,13,Wolfsburg,23,20,4,11,5,23,24
Temporada2018,Jornada 20,14,Stuttgart,20,20,6,2,12,16,26
Temporada2018,Jornada 20,15,Mainz 05,20,20,5,5,10,24,35
Temporada2018,Jornada 20,16,Werder Bremen,17,20,3,8,9,16,25
Temporada2018,Jornada 20,17,Hamburger SV,16,20,4,4,12,16,29
Temporada2018,Jornada 20,18,Köln,13,20,3,4,13,15,34
Temporada2018,Jornada 21,1,Bayern München,53,21,17,2,2,51,16
Temporada2018,Jornada 21,2,B. Leverkusen,35,21,9,8,4,41,27
Temporada2018,Jornada 21,3,RB Leipzig,35,21,10,5,6,33,29
Temporada2018,Jornada 21,4,B. Dortmund,34,21,9,7,5,45,29
Temporada2018,Jornada 21,5,Schalke 04,34,21,9,7,5,33,27
Temporada2018,Jornada 21,6,Eintracht,33,21,9,6,6,26,23
Temporada2018,Jornada 21,7,FC Augsburg,31,21,8,7,6,32,26
Temporada2018,Jornada 21,8,Monchengladbach,31,21,9,4,8,30,33
Temporada2018,Jornada 21,9,Hoffenheim,28,21,7,7,7,32,33
Temporada2018,Jornada 21,10,Hannover 96,28,21,7,7,7,29,31
Temporada2018,Jornada 21,11,Hertha BSC,27,21,6,9,6,28,28
Temporada2018,Jornada 21,12,SC Freiburg,25,21,5,10,6,22,35
Temporada2018,Jornada 21,13,Wolfsburg,24,21,4,12,5,24,25
Temporada2018,Jornada 21,14,Stuttgart,21,21,6,3,12,17,27
Temporada2018,Jornada 21,15,Werder Bremen,20,21,4,8,9,18,26
Temporada2018,Jornada 21,16,Mainz 05,20,21,5,5,11,24,37
Temporada2018,Jornada 21,17,Hamburger SV,17,21,4,5,12,17,30
Temporada2018,Jornada 21,18,Köln,13,21,3,4,14,17,37
Temporada2018,Jornada 22,1,Bayern München,56,22,18,2,2,53,17
Temporada2018,Jornada 22,2,RB Leipzig,38,22,11,5,6,35,29
Temporada2018,Jornada 22,3,B. Dortmund,37,22,10,7,5,47,29
Temporada2018,Jornada 22,4,Eintracht,36,22,10,6,6,30,25
Temporada2018,Jornada 22,5,B. Leverkusen,35,22,9,8,5,41,29
Temporada2018,Jornada 22,6,Schalke 04,34,22,9,7,6,34,29
Temporada2018,Jornada 22,7,FC Augsburg,31,22,8,7,7,32,28
Temporada2018,Jornada 22,8,Hoffenheim,31,22,8,7,7,36,35
Temporada2018,Jornada 22,9,Hannover 96,31,22,8,7,7,31,32
Temporada2018,Jornada 22,10,Monchengladbach,31,22,9,4,9,30,34
Temporada2018,Jornada 22,11,Hertha BSC,30,22,7,9,6,30,28
Temporada2018,Jornada 22,12,SC Freiburg,25,22,5,10,7,23,37
Temporada2018,Jornada 22,13,Wolfsburg,24,22,4,12,6,25,28
Temporada2018,Jornada 22,14,Stuttgart,24,22,7,3,12,18,27
Temporada2018,Jornada 22,15,Werder Bremen,23,22,5,8,9,21,27
Temporada2018,Jornada 22,16,Mainz 05,20,22,5,5,12,26,41
Temporada2018,Jornada 22,17,Hamburger SV,17,22,4,5,13,17,32
Temporada2018,Jornada 22,18,Köln,13,22,3,4,15,19,41
Temporada2018,Jornada 23,1,Bayern München,59,23,19,2,2,55,18
Temporada2018,Jornada 23,2,B. Dortmund,40,23,11,7,5,48,29
Temporada2018,Jornada 23,3,Eintracht,39,23,11,6,6,32,26
Temporada2018,Jornada 23,4,B. Leverkusen,38,23,10,8,5,43,30
Temporada2018,Jornada 23,5,RB Leipzig,38,23,11,5,7,36,31
Temporada2018,Jornada 23,6,Schalke 04,37,23,10,7,6,36,30
Temporada2018,Jornada 23,7,Hannover 96,32,23,8,8,7,32,33
Temporada2018,Jornada 23,8,FC Augsburg,31,23,8,7,8,32,29
Temporada2018,Jornada 23,9,Hoffenheim,31,23,8,7,8,37,37
Temporada2018,Jornada 23,10,Monchengladbach,31,23,9,4,10,30,35
Temporada2018,Jornada 23,11,Hertha BSC,30,23,7,9,7,30,30
Temporada2018,Jornada 23,12,SC Freiburg,28,23,6,10,7,24,37
Temporada2018,Jornada 23,13,Stuttgart,27,23,8,3,12,19,27
Temporada2018,Jornada 23,14,Wolfsburg,24,23,4,12,7,26,30
Temporada2018,Jornada 23,15,Werder Bremen,23,23,5,8,10,21,28
Temporada2018,Jornada 23,16,Mainz 05,23,23,6,5,12,28,41
Temporada2018,Jornada 23,17,Hamburger SV,17,23,4,5,14,18,34
Temporada2018,Jornada 23,18,Köln,14,23,3,5,15,20,42
Temporada2018,Jornada 24,1,Bayern München,60,24,19,3,2,55,18
Temporada2018,Jornada 24,2,B. Dortmund,41,24,11,8,5,49,30
Temporada2018,Jornada 24,3,Schalke 04,40,24,11,7,6,38,30
Temporada2018,Jornada 24,4,Eintracht,39,24,11,6,7,32,27
Temporada2018,Jornada 24,5,B. Leverkusen,38,24,10,8,6,43,32
Temporada2018,Jornada 24,6,RB Leipzig,38,24,11,5,8,37,33
Temporada2018,Jornada 24,7,Monchengladbach,34,24,10,4,10,31,35
Temporada2018,Jornada 24,8,FC Augsburg,32,24,8,8,8,33,30
Temporada2018,Jornada 24,9,Hoffenheim,32,24,8,8,8,38,38
Temporada2018,Jornada 24,10,Hannover 96,32,24,8,8,8,32,34
Temporada2018,Jornada 24,11,Hertha BSC,31,24,7,10,7,30,30
Temporada2018,Jornada 24,12,Stuttgart,30,24,9,3,12,20,27
Temporada2018,Jornada 24,13,SC Freiburg,29,24,6,11,7,25,38
Temporada2018,Jornada 24,14,Werder Bremen,26,24,6,8,10,22,28
Temporada2018,Jornada 24,15,Wolfsburg,25,24,4,13,7,27,31
Temporada2018,Jornada 24,16,Mainz 05,24,24,6,6,12,29,42
Temporada2018,Jornada 24,17,Hamburger SV,17,24,4,5,15,18,35
Temporada2018,Jornada 24,18,Köln,17,24,4,5,15,22,43
Temporada2018,Jornada 25,1,Bayern München,63,25,20,3,2,59,18
Temporada2018,Jornada 25,2,Schalke 04,43,25,12,7,6,39,30
Temporada2018,Jornada 25,3,B. Dortmund,42,25,11,9,5,50,31
Temporada2018,Jornada 25,4,Eintracht,42,25,12,6,7,33,27
Temporada2018,Jornada 25,5,B. Leverkusen,41,25,11,8,6,45,33
Temporada2018,Jornada 25,6,RB Leipzig,39,25,11,6,8,38,34
Temporada2018,Jornada 25,7,Hoffenheim,35,25,9,8,8,40,38
Temporada2018,Jornada 25,8,Monchengladbach,35,25,10,5,10,33,37
Temporada2018,Jornada 25,9,Stuttgart,33,25,10,3,12,23,29
Temporada2018,Jornada 25,10,FC Augsburg,32,25,8,8,9,33,32
Temporada2018,Jornada 25,11,Hannover 96,32,25,8,8,9,32,35
Temporada2018,Jornada 25,12,Hertha BSC,31,25,7,10,8,30,31
Temporada2018,Jornada 25,13,SC Freiburg,29,25,6,11,8,25,42
Temporada2018,Jornada 25,14,Werder Bremen,27,25,6,9,10,24,30
Temporada2018,Jornada 25,15,Wolfsburg,25,25,4,13,8,28,33
Temporada2018,Jornada 25,16,Mainz 05,25,25,6,7,12,29,42
Temporada2018,Jornada 25,17,Hamburger SV,18,25,4,6,15,18,35
Temporada2018,Jornada 25,18,Köln,17,25,4,5,16,24,46
Temporada2018,Jornada 26,1,Bayern München,66,26,21,3,2,65,18
Temporada2018,Jornada 26,2,Schalke 04,46,26,13,7,6,40,30
Temporada2018,Jornada 26,3,B. Dortmund,45,26,12,9,5,53,33
Temporada2018,Jornada 26,4,B. Leverkusen,44,26,12,8,6,47,33
Temporada2018,Jornada 26,5,Eintracht,42,26,12,6,8,35,30
Temporada2018,Jornada 26,6,RB Leipzig,40,26,11,7,8,38,34
Temporada2018,Jornada 26,7,Hoffenheim,38,26,10,8,8,43,38
Temporada2018,Jornada 26,8,FC Augsburg,35,26,9,8,9,36,33
Temporada2018,Jornada 26,9,Monchengladbach,35,26,10,5,11,33,39
Temporada2018,Jornada 26,10,Stuttgart,34,26,10,4,12,23,29
Temporada2018,Jornada 26,11,Hertha BSC,32,26,7,11,8,30,31
Temporada2018,Jornada 26,12,Hannover 96,32,26,8,8,10,33,38
Temporada2018,Jornada 26,13,Werder Bremen,30,26,7,9,10,27,31
Temporada2018,Jornada 26,14,SC Freiburg,30,26,6,12,8,25,42
Temporada2018,Jornada 26,15,Wolfsburg,25,26,4,13,9,28,36
Temporada2018,Jornada 26,16,Mainz 05,25,26,6,7,13,29,43
Temporada2018,Jornada 26,17,Hamburger SV,18,26,4,6,16,18,41
Temporada2018,Jornada 26,18,Köln,17,26,4,5,17,25,49
Temporada2018,Jornada 27,1,Bayern München,66,27,21,3,3,66,20
Temporada2018,Jornada 27,2,Schalke 04,49,27,14,7,6,41,30
Temporada2018,Jornada 27,3,B. Dortmund,48,27,13,9,5,54,33
