clasificacion_temporada,clasificacion_jornada,clasificacion_posicion,clasificacion_equipo,clasificacion_puntos,clasificacion_partidos_jugados,clasificacion_ganados,clasificacion_empatados,clasificacion_perdidos,clasificacion_goles_favor,clasificacion_goles_contra
Temporada2018,Jornada 3,1,Juventus,9,3,3,0,0,10,2
Temporada2018,Jornada 3,2,Napoli,9,3,3,0,0,9,2
Temporada2018,Jornada 3,3,Inter,9,3,3,0,0,8,1
Temporada2018,Jornada 3,4,Lazio,7,3,2,1,0,6,2
Temporada2018,Jornada 3,5,Torino,7,3,2,1,0,5,1
Temporada2018,Jornada 3,6,Sampdoria,7,3,2,1,0,5,3
Temporada2018,Jornada 3,7,Milan,6,3,2,0,1,6,5
Temporada2018,Jornada 3,8,Roma,4,3,1,1,1,3,4
Temporada2018,Jornada 3,9,Bologna,4,3,1,1,1,2,4
Temporada2018,Jornada 3,10,SPAL,4,3,1,1,1,3,4
Temporada2018,Jornada 3,11,Cagliari,3,3,1,0,2,2,5
Temporada2018,Jornada 3,12,Fiorentina,3,3,1,0,2,6,5
Temporada2018,Jornada 3,13,Chievo,3,3,1,0,2,3,6
Temporada2018,Jornada 3,14,Atalanta,3,3,1,0,2,3,5
Temporada2018,Jornada 3,15,Udinese,3,3,1,0,2,4,5
Temporada2018,Jornada 3,16,Genoa,1,3,0,1,2,2,5
Temporada2018,Jornada 3,17,Crotone,1,3,0,1,2,0,4
Temporada2018,Jornada 3,18,Sassuolo,1,3,0,1,2,1,5
Temporada2018,Jornada 3,19,Hellas Verona,1,3,0,1,2,1,8
Temporada2018,Jornada 3,20,Benevento,0,3,0,0,3,1,4
Temporada2018,Jornada 4,1,Juventus,12,4,4,0,0,13,3
Temporada2018,Jornada 4,2,Napoli,12,4,4,0,0,15,2
Temporada2018,Jornada 4,3,Inter,12,4,4,0,0,10,1
Temporada2018,Jornada 4,4,Lazio,10,4,3,1,0,9,4
Temporada2018,Jornada 4,5,Milan,9,4,3,0,1,8,6
Temporada2018,Jornada 4,6,Torino,8,4,2,2,0,7,3
Temporada2018,Jornada 4,7,Sampdoria,8,4,2,2,0,7,5
Temporada2018,Jornada 4,8,Roma,7,4,2,1,1,6,4
Temporada2018,Jornada 4,9,Fiorentina,6,4,2,0,2,8,6
Temporada2018,Jornada 4,10,Cagliari,6,4,2,0,2,4,5
Temporada2018,Jornada 4,11,Atalanta,4,4,1,1,2,4,6
Temporada2018,Jornada 4,12,Chievo,4,4,1,1,2,4,7
Temporada2018,Jornada 4,13,Bologna,4,4,1,1,2,3,6
Temporada2018,Jornada 4,14,SPAL,4,4,1,1,2,3,6
Temporada2018,Jornada 4,15,Udinese,3,4,1,0,3,5,7
Temporada2018,Jornada 4,16,Genoa,1,4,0,1,3,4,8
Temporada2018,Jornada 4,17,Crotone,1,4,0,1,3,0,6
Temporada2018,Jornada 4,18,Sassuolo,1,4,0,1,3,2,8
Temporada2018,Jornada 4,19,Hellas Verona,1,4,0,1,3,1,11
Temporada2018,Jornada 4,20,Benevento,0,4,0,0,4,1,10
Temporada2018,Jornada 5,1,Napoli,15,5,5,0,0,19,3
Temporada2018,Jornada 5,2,Juventus,15,5,5,0,0,14,3
Temporada2018,Jornada 5,3,Inter,13,5,4,1,0,11,2
Temporada2018,Jornada 5,4,Milan,12,5,4,0,1,10,6
Temporada2018,Jornada 5,5,Torino,11,5,3,2,0,10,5
Temporada2018,Jornada 5,6,Roma,10,5,3,1,1,10,4
Temporada2018,Jornada 5,7,Lazio,10,5,3,1,1,10,8
Temporada2018,Jornada 5,8,Sampdoria,9,5,2,3,0,7,5
Temporada2018,Jornada 5,9,Atalanta,7,5,2,1,2,9,7
Temporada2018,Jornada 5,10,Fiorentina,6,5,2,0,3,8,7
Temporada2018,Jornada 5,11,Cagliari,6,5,2,0,3,4,6
Temporada2018,Jornada 5,12,Chievo,5,5,1,2,2,5,8
Temporada2018,Jornada 5,13,Bologna,5,5,1,2,2,4,7
Temporada2018,Jornada 5,14,Sassuolo,4,5,1,1,3,3,8
Temporada2018,Jornada 5,15,SPAL,4,5,1,1,3,3,8
Temporada2018,Jornada 5,16,Udinese,3,5,1,0,4,7,10
Temporada2018,Jornada 5,17,Genoa,2,5,0,2,3,5,9
Temporada2018,Jornada 5,18,Hellas Verona,2,5,0,2,3,1,11
Temporada2018,Jornada 5,19,Crotone,1,5,0,1,4,1,11
Temporada2018,Jornada 5,20,Benevento,0,5,0,0,5,1,14
Temporada2018,Jornada 6,1,Napoli,18,6,6,0,0,22,5
Temporada2018,Jornada 6,2,Juventus,18,6,6,0,0,18,3
Temporada2018,Jornada 6,3,Inter,16,6,5,1,0,12,2
Temporada2018,Jornada 6,4,Roma,13,6,4,1,1,13,5
Temporada2018,Jornada 6,5,Lazio,13,6,4,1,1,13,8
Temporada2018,Jornada 6,6,Sampdoria,12,6,3,3,0,9,5
Temporada2018,Jornada 6,7,Milan,12,6,4,0,2,10,8
Temporada2018,Jornada 6,8,Torino,11,6,3,2,1,10,9
Temporada2018,Jornada 6,9,Atalanta,8,6,2,2,2,10,8
Temporada2018,Jornada 6,10,Chievo,8,6,2,2,2,7,8
Temporada2018,Jornada 6,11,Bologna,8,6,2,2,2,5,7
Temporada2018,Jornada 6,12,Fiorentina,7,6,2,1,3,9,8
Temporada2018,Jornada 6,13,Cagliari,6,6,2,0,4,4,8
Temporada2018,Jornada 6,14,Sassuolo,4,6,1,1,4,3,9
Temporada2018,Jornada 6,15,SPAL,4,6,1,1,4,5,11
Temporada2018,Jornada 6,16,Crotone,4,6,1,1,4,3,11
Temporada2018,Jornada 6,17,Udinese,3,6,1,0,5,8,13
Temporada2018,Jornada 6,18,Genoa,2,6,0,2,4,5,10
Temporada2018,Jornada 6,19,Hellas Verona,2,6,0,2,4,1,14
Temporada2018,Jornada 6,20,Benevento,0,6,0,0,6,1,16
Temporada2018,Jornada 7,1,Napoli,21,7,7,0,0,25,5
Temporada2018,Jornada 7,2,Juventus,19,7,6,1,0,20,5
Temporada2018,Jornada 7,3,Inter,19,7,6,1,0,14,3
Temporada2018,Jornada 7,4,Roma,16,7,5,1,1,15,5
Temporada2018,Jornada 7,5,Lazio,16,7,5,1,1,19,9
Temporada2018,Jornada 7,6,Sampdoria,12,7,3,3,1,9,9
Temporada2018,Jornada 7,7,Milan,12,7,4,0,3,10,10
Temporada2018,Jornada 7,8,Torino,12,7,3,3,1,12,11
Temporada2018,Jornada 7,9,Chievo,11,7,3,2,2,9,9
Temporada2018,Jornada 7,10,Bologna,11,7,3,2,2,6,7
Temporada2018,Jornada 7,11,Atalanta,9,7,2,3,2,12,10
Temporada2018,Jornada 7,12,Fiorentina,7,7,2,1,4,10,10
Temporada2018,Jornada 7,13,Cagliari,6,7,2,0,5,4,11
Temporada2018,Jornada 7,14,Udinese,6,7,2,0,5,12,13
Temporada2018,Jornada 7,15,SPAL,5,7,1,2,4,6,12
Temporada2018,Jornada 7,16,Crotone,5,7,1,2,4,4,12
Temporada2018,Jornada 7,17,Sassuolo,4,7,1,1,5,4,15
Temporada2018,Jornada 7,18,Hellas Verona,3,7,0,3,4,3,16
Temporada2018,Jornada 7,19,Genoa,2,7,0,2,5,5,11
Temporada2018,Jornada 7,20,Benevento,0,7,0,0,7,2,18
Temporada2018,Jornada 8,1,Napoli,24,8,8,0,0,26,5
Temporada2018,Jornada 8,2,Inter,22,8,7,1,0,17,5
Temporada2018,Jornada 8,3,Juventus,19,8,6,1,1,21,7
Temporada2018,Jornada 8,4,Lazio,19,8,6,1,1,21,10
Temporada2018,Jornada 8,5,Roma,16,8,5,1,2,15,6
Temporada2018,Jornada 8,6,Sampdoria,15,8,4,3,1,12,10
Temporada2018,Jornada 8,7,Bologna,14,8,4,2,2,8,8
Temporada2018,Jornada 8,8,Torino,13,8,3,4,1,14,13
Temporada2018,Jornada 8,9,Milan,12,8,4,0,4,12,13
Temporada2018,Jornada 8,10,Chievo,12,8,3,3,2,9,9
Temporada2018,Jornada 8,11,Fiorentina,10,8,3,1,4,12,11
Temporada2018,Jornada 8,12,Atalanta,9,8,2,3,3,13,13
Temporada2018,Jornada 8,13,Cagliari,6,8,2,0,6,6,14
Temporada2018,Jornada 8,14,Udinese,6,8,2,0,6,13,15
Temporada2018,Jornada 8,15,Crotone,6,8,1,3,4,6,14
Temporada2018,Jornada 8,16,Hellas Verona,6,8,1,3,4,4,16
Temporada2018,Jornada 8,17,Genoa,5,8,1,2,5,8,13
Temporada2018,Jornada 8,18,SPAL,5,8,1,2,5,7,14
Temporada2018,Jornada 8,19,Sassuolo,5,8,1,2,5,4,15
Temporada2018,Jornada 8,20,Benevento,0,8,0,0,8,2,19
Temporada2018,Jornada 9,1,Napoli,25,9,8,1,0,26,5
Temporada2018,Jornada 9,2,Inter,23,9,7,2,0,17,5
Temporada2018,Jornada 9,3,Juventus,22,9,7,1,1,27,9
Temporada2018,Jornada 9,4,Lazio,22,9,7,1,1,24,10
Temporada2018,Jornada 9,5,Roma,19,9,6,1,2,16,6
Temporada2018,Jornada 9,6,Sampdoria,18,9,5,3,1,17,10
Temporada2018,Jornada 9,7,Chievo,15,9,4,3,2,12,11
Temporada2018,Jornada 9,8,Bologna,14,9,4,2,3,8,9
Temporada2018,Jornada 9,9,Fiorentina,13,9,4,1,4,15,11
Temporada2018,Jornada 9,10,Milan,13,9,4,1,4,12,13
Temporada2018,Jornada 9,11,Torino,13,9,3,4,2,14,14
Temporada2018,Jornada 9,12,Atalanta,12,9,3,3,3,14,13
Temporada2018,Jornada 9,13,Sassuolo,8,9,2,2,5,5,15
Temporada2018,Jornada 9,14,Genoa,6,9,1,3,5,8,13
Temporada2018,Jornada 9,15,Udinese,6,9,2,0,7,15,21
Temporada2018,Jornada 9,16,Cagliari,6,9,2,0,7,6,17
Temporada2018,Jornada 9,17,Crotone,6,9,1,3,5,6,19
Temporada2018,Jornada 9,18,Hellas Verona,6,9,1,3,5,6,19
Temporada2018,Jornada 9,19,SPAL,5,9,1,2,6,7,15
Temporada2018,Jornada 9,20,Benevento,0,9,0,0,9,2,22
Temporada2018,Jornada 10,1,Napoli,28,10,9,1,0,29,7
Temporada2018,Jornada 10,2,Inter,26,10,8,2,0,20,7
Temporada2018,Jornada 10,3,Juventus,25,10,8,1,1,31,10
Temporada2018,Jornada 10,4,Lazio,25,10,8,1,1,26,11
Temporada2018,Jornada 10,5,Roma,22,10,7,1,2,17,6
Temporada2018,Jornada 10,6,Sampdoria,18,10,5,3,2,19,13
Temporada2018,Jornada 10,7,Milan,16,10,5,1,4,16,14
Temporada2018,Jornada 10,8,Fiorentina,16,10,5,1,4,18,11
Temporada2018,Jornada 10,9,Atalanta,15,10,4,3,3,17,13
Temporada2018,Jornada 10,10,Chievo,15,10,4,3,3,13,15
Temporada2018,Jornada 10,11,Bologna,14,10,4,2,4,9,11
Temporada2018,Jornada 10,12,Torino,13,10,3,4,3,14,17
Temporada2018,Jornada 10,13,Cagliari,9,10,3,0,7,8,18
Temporada2018,Jornada 10,14,Udinese,9,10,3,0,7,16,21
Temporada2018,Jornada 10,15,Sassuolo,8,10,2,2,6,5,16
Temporada2018,Jornada 10,16,Genoa,6,10,1,3,6,10,16
Temporada2018,Jornada 10,17,Crotone,6,10,1,3,6,6,20
Temporada2018,Jornada 10,18,Hellas Verona,6,10,1,3,6,6,22
Temporada2018,Jornada 10,19,SPAL,5,10,1,2,7,8,19
Temporada2018,Jornada 10,20,Benevento,0,10,0,0,10,3,24
Temporada2018,Jornada 11,1,Napoli,31,11,10,1,0,32,8
Temporada2018,Jornada 11,2,Inter,29,11,9,2,0,22,8
Temporada2018,Jornada 11,3,Juventus,28,11,9,1,1,33,10
Temporada2018,Jornada 11,4,Lazio,28,11,9,1,1,31,12
Temporada2018,Jornada 11,5,Roma,25,11,8,1,2,18,6
Temporada2018,Jornada 11,6,Sampdoria,21,11,6,3,2,23,14
Temporada2018,Jornada 11,7,Fiorentina,16,11,5,1,5,19,13
Temporada2018,Jornada 11,8,Milan,16,11,5,1,5,16,16
Temporada2018,Jornada 11,9,Torino,16,11,4,4,3,16,18
Temporada2018,Jornada 11,10,Atalanta,15,11,4,3,4,18,15
Temporada2018,Jornada 11,11,Chievo,15,11,4,3,4,14,19
Temporada2018,Jornada 11,12,Bologna,14,11,4,2,5,9,12
Temporada2018,Jornada 11,13,Udinese,12,11,4,0,7,18,22
Temporada2018,Jornada 11,14,Cagliari,9,11,3,0,8,9,20
Temporada2018,Jornada 11,15,Crotone,9,11,2,3,6,8,21
Temporada2018,Jornada 11,16,Sassuolo,8,11,2,2,7,6,19
Temporada2018,Jornada 11,17,SPAL,8,11,2,2,7,9,19
Temporada2018,Jornada 11,18,Genoa,6,11,1,3,7,10,17
Temporada2018,Jornada 11,19,Hellas Verona,6,11,1,3,7,7,24
Temporada2018,Jornada 11,20,Benevento,0,11,0,0,11,4,29
Temporada2018,Jornada 12,1,Napoli,32,12,10,2,0,32,8
Temporada2018,Jornada 12,2,Juventus,31,12,10,1,1,35,11
Temporada2018,Jornada 12,3,Lazio,31,12,10,1,1,34,12
Temporada2018,Jornada 12,4,Inter,30,12,9,3,0,23,9
Temporada2018,Jornada 12,5,Roma,28,12,9,1,2,22,8
Temporada2018,Jornada 12,6,Sampdoria,24,12,7,3,2,25,14
Temporada2018,Jornada 12,7,Milan,19,12,6,1,5,18,16
Temporada2018,Jornada 12,8,Torino,17,12,4,5,3,17,19
Temporada2018,Jornada 12,9,Atalanta,16,12,4,4,4,19,16
Temporada2018,Jornada 12,10,Fiorentina,16,12,5,1,6,21,17
Temporada2018,Jornada 12,11,Chievo,16,12,4,4,4,14,19
Temporada2018,Jornada 12,12,Bologna,14,12,4,2,6,11,15
Temporada2018,Jornada 12,13,Cagliari,12,12,4,0,8,11,21
Temporada2018,Jornada 12,14,Crotone,12,12,3,3,6,11,23
Temporada2018,Jornada 12,15,Udinese,12,12,4,0,8,18,25
Temporada2018,Jornada 12,16,SPAL,9,12,2,3,7,10,20
Temporada2018,Jornada 12,17,Sassuolo,8,12,2,2,8,6,21
Temporada2018,Jornada 12,18,Genoa,6,12,1,3,8,10,19
Temporada2018,Jornada 12,19,Hellas Verona,6,12,1,3,8,8,26
Temporada2018,Jornada 12,20,Benevento,0,12,0,0,12,5,31
Temporada2018,Jornada 13,1,Napoli,35,13,11,2,0,34,9
Temporada2018,Jornada 13,2,Inter,33,13,10,3,0,25,9
Temporada2018,Jornada 13,3,Juventus,31,13,10,1,2,37,14
Temporada2018,Jornada 13,4,Roma,31,13,10,1,2,24,9
Temporada2018,Jornada 13,5,Lazio,31,13,10,1,2,35,14
Temporada2018,Jornada 13,6,Sampdoria,27,13,8,3,2,28,16
Temporada2018,Jornada 13,7,Milan,19,13,6,1,6,19,18
Temporada2018,Jornada 13,8,Torino,18,13,4,6,3,18,20
Temporada2018,Jornada 13,9,Fiorentina,17,13,5,2,6,22,18
Temporada2018,Jornada 13,10,Chievo,17,13,4,5,4,15,20
Temporada2018,Jornada 13,11,Bologna,17,13,5,2,6,14,17
Temporada2018,Jornada 13,12,Atalanta,16,13,4,4,5,19,18
Temporada2018,Jornada 13,13,Cagliari,15,13,5,0,8,12,21
Temporada2018,Jornada 13,14,Udinese,12,13,4,0,9,18,26
Temporada2018,Jornada 13,15,Crotone,12,13,3,3,7,11,24
Temporada2018,Jornada 13,16,Sassuolo,11,13,3,2,8,8,22
Temporada2018,Jornada 13,17,SPAL,10,13,2,4,7,11,21
Temporada2018,Jornada 13,18,Genoa,9,13,2,3,8,11,19
Temporada2018,Jornada 13,19,Hellas Verona,6,13,1,3,9,10,29
Temporada2018,Jornada 13,20,Benevento,0,13,0,0,13,6,33
Temporada2018,Jornada 14,1,Napoli,38,14,12,2,0,35,9
Temporada2018,Jornada 14,2,Inter,36,14,11,3,0,28,10
Temporada2018,Jornada 14,3,Juventus,34,14,11,1,2,40,14
Temporada2018,Jornada 14,4,Roma,32,14,10,2,2,25,10
Temporada2018,Jornada 14,5,Lazio,32,14,10,2,2,36,15
Temporada2018,Jornada 14,6,Sampdoria,27,14,8,3,3,28,19
Temporada2018,Jornada 14,7,Milan,20,14,6,2,6,19,18
Temporada2018,Jornada 14,8,Bologna,20,14,6,2,6,17,17
Temporada2018,Jornada 14,9,Chievo,20,14,5,5,4,17,21
Temporada2018,Jornada 14,10,Atalanta,19,14,5,4,5,20,18
Temporada2018,Jornada 14,11,Torino,19,14,4,7,3,18,20
Temporada2018,Jornada 14,12,Fiorentina,18,14,5,3,6,23,19
Temporada2018,Jornada 14,13,Cagliari,15,14,5,0,9,13,24
Temporada2018,Jornada 14,14,Udinese,12,14,4,0,10,18,27
Temporada2018,Jornada 14,15,Crotone,12,14,3,3,8,11,27
Temporada2018,Jornada 14,16,Sassuolo,11,14,3,2,9,8,24
Temporada2018,Jornada 14,17,SPAL,10,14,2,4,8,12,23
Temporada2018,Jornada 14,18,Genoa,10,14,2,4,8,12,20
Temporada2018,Jornada 14,19,Hellas Verona,9,14,2,3,9,12,29
Temporada2018,Jornada 14,20,Benevento,0,14,0,0,14,6,34
Temporada2018,Jornada 15,1,Inter,39,15,12,3,0,33,10
Temporada2018,Jornada 15,2,Napoli,38,15,12,2,1,35,10
Temporada2018,Jornada 15,3,Juventus,37,15,12,1,2,41,14
Temporada2018,Jornada 15,4,Roma,35,15,11,2,2,28,11
Temporada2018,Jornada 15,5,Lazio,35,15,11,2,2,38,16
Temporada2018,Jornada 15,6,Sampdoria,27,15,8,3,4,29,21
Temporada2018,Jornada 15,7,Milan,21,15,6,3,6,21,20
Temporada2018,Jornada 15,8,Fiorentina,21,15,6,3,6,26,19
Temporada2018,Jornada 15,9,Bologna,21,15,6,3,6,18,18
Temporada2018,Jornada 15,10,Atalanta,20,15,5,5,5,21,19
Temporada2018,Jornada 15,11,Torino,20,15,4,8,3,19,21
Temporada2018,Jornada 15,12,Chievo,20,15,5,5,5,17,26
Temporada2018,Jornada 15,13,Cagliari,16,15,5,1,9,14,25
Temporada2018,Jornada 15,14,Udinese,15,15,5,0,10,21,27
Temporada2018,Jornada 15,15,Genoa,13,15,3,4,8,13,20
Temporada2018,Jornada 15,16,Crotone,12,15,3,3,9,11,30
Temporada2018,Jornada 15,17,Sassuolo,11,15,3,2,10,8,27
Temporada2018,Jornada 15,18,SPAL,10,15,2,4,9,13,26
Temporada2018,Jornada 15,19,Hellas Verona,9,15,2,3,10,12,30
Temporada2018,Jornada 15,20,Benevento,1,15,0,1,14,8,36
Temporada2018,Jornada 16,1,Inter,40,16,12,4,0,33,10
Temporada2018,Jornada 16,2,Napoli,39,16,12,3,1,35,10
Temporada2018,Jornada 16,3,Juventus,38,16,12,2,2,41,14
Temporada2018,Jornada 16,4,Roma,36,16,11,3,2,28,11
Temporada2018,Jornada 16,5,Lazio,35,16,11,2,3,39,19
Temporada2018,Jornada 16,6,Sampdoria,28,16,8,4,4,31,23
Temporada2018,Jornada 16,7,Milan,24,16,7,3,6,23,21
Temporada2018,Jornada 16,8,Atalanta,23,16,6,5,5,23,20
Temporada2018,Jornada 16,9,Torino,23,16,5,8,3,22,22
Temporada2018,Jornada 16,10,Fiorentina,22,16,6,4,6,26,19
Temporada2018,Jornada 16,11,Bologna,21,16,6,3,7,19,20
Temporada2018,Jornada 16,12,Chievo,21,16,5,6,5,17,26
Temporada2018,Jornada 16,13,Udinese,18,16,6,0,10,23,27
Temporada2018,Jornada 16,14,Cagliari,17,16,5,2,9,16,27
Temporada2018,Jornada 16,15,Sassuolo,14,16,4,2,10,10,28
Temporada2018,Jornada 16,16,Genoa,13,16,3,4,9,14,22
Temporada2018,Jornada 16,17,Crotone,12,16,3,3,10,12,32
Temporada2018,Jornada 16,18,SPAL,11,16,2,5,9,15,28
Temporada2018,Jornada 16,19,Hellas Verona,10,16,2,4,10,14,32
Temporada2018,Jornada 16,20,Benevento,1,16,0,1,15,8,38
Temporada2018,Jornada 17,1,Napoli,42,17,13,3,1,38,11
Temporada2018,Jornada 17,2,Juventus,41,17,13,2,2,44,14
Temporada2018,Jornada 17,3,Inter,40,17,12,4,1,34,13
Temporada2018,Jornada 17,4,Roma,39,17,12,3,2,29,11
Temporada2018,Jornada 17,5,Lazio,36,17,11,3,3,42,22
Temporada2018,Jornada 17,6,Sampdoria,28,17,8,4,5,31,24
Temporada2018,Jornada 17,7,Atalanta,24,17,6,6,5,26,23
Temporada2018,Jornada 17,8,Milan,24,17,7,3,7,23,24
Temporada2018,Jornada 17,9,Fiorentina,23,17,6,5,6,26,19
Temporada2018,Jornada 17,10,Torino,23,17,5,8,4,23,25
Temporada2018,Jornada 17,11,Chievo,21,17,5,6,6,17,27
Temporada2018,Jornada 17,12,Udinese,21,17,7,0,10,26,28
Temporada2018,Jornada 17,13,Bologna,21,17,6,3,8,19,23
Temporada2018,Jornada 17,14,Sassuolo,17,17,5,2,10,11,28
Temporada2018,Jornada 17,15,Cagliari,17,17,5,2,10,16,28
Temporada2018,Jornada 17,16,Crotone,15,17,4,3,10,13,32
Temporada2018,Jornada 17,17,SPAL,14,17,3,5,9,17,29
Temporada2018,Jornada 17,18,Genoa,14,17,3,5,9,14,22
Temporada2018,Jornada 17,19,Hellas Verona,13,17,3,4,10,17,32
Temporada2018,Jornada 17,20,Benevento,1,17,0,1,16,9,40
Temporada2018,Jornada 18,1,Napoli,45,18,14,3,1,41,13
Temporada2018,Jornada 18,2,Juventus,44,18,14,2,2,45,14
Temporada2018,Jornada 18,3,Inter,40,18,12,4,2,34,14
Temporada2018,Jornada 18,4,Roma,39,18,12,3,3,29,12
Temporada2018,Jornada 18,5,Lazio,39,18,12,3,3,46,22
Temporada2018,Jornada 18,6,Sampdoria,28,18,8,4,6,33,27
Temporada2018,Jornada 18,7,Atalanta,27,18,7,6,5,28,23
Temporada2018,Jornada 18,8,Fiorentina,26,18,7,5,6,27,19
Temporada2018,Jornada 18,9,Torino,24,18,5,9,4,25,27
Temporada2018,Jornada 18,10,Milan,24,18,7,3,8,23,26
Temporada2018,Jornada 18,11,Udinese,24,18,8,0,10,30,28
Temporada2018,Jornada 18,12,Bologna,24,18,7,3,8,22,25
Temporada2018,Jornada 18,13,Chievo,21,18,5,6,7,19,30
Temporada2018,Jornada 18,14,Sassuolo,20,18,6,2,10,12,28
Temporada2018,Jornada 18,15,Genoa,17,18,4,5,9,15,22
Temporada2018,Jornada 18,16,Cagliari,17,18,5,2,11,16,29
Temporada2018,Jornada 18,17,SPAL,15,18,3,6,9,19,31
Temporada2018,Jornada 18,18,Crotone,15,18,4,3,11,13,36
Temporada2018,Jornada 18,19,Hellas Verona,13,18,3,4,11,17,36
Temporada2018,Jornada 18,20,Benevento,1,18,0,1,17,9,41
Temporada2018,Jornada 19,1,Napoli,48,19,15,3,1,42,13
Temporada2018,Jornada 19,2,Juventus,47,19,15,2,2,48,15
Temporada2018,Jornada 19,3,Inter,41,19,12,5,2,34,14
Temporada2018,Jornada 19,4,Roma,40,19,12,4,3,30,13
Temporada2018,Jornada 19,5,Lazio,40,19,12,4,3,46,22
Temporada2018,Jornada 19,6,Sampdoria,31,19,9,4,6,35,27
Temporada2018,Jornada 19,7,Fiorentina,27,19,7,6,6,28,20
Temporada2018,Jornada 19,8,Atalanta,27,19,7,6,6,29,25
Temporada2018,Jornada 19,9,Udinese,27,19,9,0,10,32,29
Temporada2018,Jornada 19,10,Torino,25,19,5,10,4,25,27
Temporada2018,Jornada 19,11,Milan,25,19,7,4,8,24,27
Temporada2018,Jornada 19,12,Bologna,24,19,7,3,9,23,27
Temporada2018,Jornada 19,13,Chievo,21,19,5,6,8,19,31
Temporada2018,Jornada 19,14,Sassuolo,21,19,6,3,10,13,29
Temporada2018,Jornada 19,15,Cagliari,20,19,6,2,11,18,30
Temporada2018,Jornada 19,16,Genoa,18,19,4,6,9,15,22
Temporada2018,Jornada 19,17,SPAL,15,19,3,6,10,19,33
Temporada2018,Jornada 19,18,Crotone,15,19,4,3,12,13,37
Temporada2018,Jornada 19,19,Hellas Verona,13,19,3,4,12,18,39
Temporada2018,Jornada 19,20,Benevento,4,19,1,1,17,10,41
Temporada2018,Jornada 20,1,Napoli,51,20,16,3,1,44,13
Temporada2018,Jornada 20,2,Juventus,50,20,16,2,2,49,15
Temporada2018,Jornada 20,3,Lazio,43,20,13,4,3,51,24
Temporada2018,Jornada 20,4,Inter,42,20,12,6,2,35,15
Temporada2018,Jornada 20,5,Roma,40,20,12,4,4,31,15
Temporada2018,Jornada 20,6,Sampdoria,31,20,9,4,7,37,30
Temporada2018,Jornada 20,7,Atalanta,30,20,8,6,6,31,26
Temporada2018,Jornada 20,8,Fiorentina,28,20,7,7,6,29,21
Temporada2018,Jornada 20,9,Milan,28,20,8,4,8,25,27
Temporada2018,Jornada 20,10,Torino,28,20,6,10,4,28,27
Temporada2018,Jornada 20,11,Udinese,28,20,9,1,10,33,30
Temporada2018,Jornada 20,12,Bologna,24,20,7,3,10,23,30
Temporada2018,Jornada 20,13,Chievo,22,20,5,7,8,20,32
Temporada2018,Jornada 20,14,Genoa,21,20,5,6,9,16,22
Temporada2018,Jornada 20,15,Sassuolo,21,20,6,3,11,13,30
Temporada2018,Jornada 20,16,Cagliari,20,20,6,2,12,18,31
Temporada2018,Jornada 20,17,SPAL,15,20,3,6,11,21,38
Temporada2018,Jornada 20,18,Crotone,15,20,4,3,13,13,38
Temporada2018,Jornada 20,19,Hellas Verona,13,20,3,4,13,18,41
Temporada2018,Jornada 20,20,Benevento,7,20,2,1,17,13,43
Temporada2018,Jornada 21,1,Napoli,54,21,17,3,1,45,13
Temporada2018,Jornada 21,2,Juventus,53,21,17,2,2,50,15
Temporada2018,Jornada 21,3,Lazio,46,21,14,4,3,56,25
Temporada2018,Jornada 21,4,Inter,43,21,12,7,2,36,16
Temporada2018,Jornada 21,5,Roma,41,21,12,5,4,32,16
Temporada2018,Jornada 21,6,Sampdoria,34,21,10,4,7,40,31
Temporada2018,Jornada 21,7,Milan,31,21,9,4,8,27,28
Temporada2018,Jornada 21,8,Atalanta,30,21,8,6,7,31,27
Temporada2018,Jornada 21,9,Torino,29,21,6,11,4,29,28
Temporada2018,Jornada 21,10,Udinese,29,21,9,2,10,34,31
Temporada2018,Jornada 21,11,Fiorentina,28,21,7,7,7,30,24
Temporada2018,Jornada 21,12,Bologna,27,21,8,3,10,26,30
Temporada2018,Jornada 21,13,Chievo,22,21,5,7,9,21,37
Temporada2018,Jornada 21,14,Sassuolo,22,21,6,4,11,14,31
Temporada2018,Jornada 21,15,Genoa,21,21,5,6,10,16,23
Temporada2018,Jornada 21,16,Cagliari,20,21,6,2,13,19,33
Temporada2018,Jornada 21,17,Crotone,18,21,5,3,13,16,38
Temporada2018,Jornada 21,18,SPAL,16,21,3,7,11,22,39
Temporada2018,Jornada 21,19,Hellas Verona,13,21,3,4,14,18,44
Temporada2018,Jornada 21,20,Benevento,7,21,2,1,18,13,46
Temporada2018,Jornada 22,1,Napoli,57,22,18,3,1,48,14
Temporada2018,Jornada 22,2,Juventus,56,22,18,2,2,52,15
Temporada2018,Jornada 22,3,Lazio,46,22,14,4,4,57,27
Temporada2018,Jornada 22,4,Inter,44,22,12,8,2,37,17
Temporada2018,Jornada 22,5,Roma,41,22,12,5,5,32,17
Temporada2018,Jornada 22,6,Sampdoria,37,22,11,4,7,41,31
Temporada2018,Jornada 22,7,Milan,34,22,10,4,8,29,29
Temporada2018,Jornada 22,8,Atalanta,33,22,9,6,7,34,27
Temporada2018,Jornada 22,9,Torino,32,22,7,11,4,32,28
Temporada2018,Jornada 22,10,Udinese,32,22,10,2,10,35,31
Temporada2018,Jornada 22,11,Fiorentina,28,22,7,7,8,31,28
Temporada2018,Jornada 22,12,Bologna,27,22,8,3,11,27,33
