clasificacion_temporada,clasificacion_jornada,clasificacion_posicion,clasificacion_equipo,clasificacion_puntos,clasificacion_partidos_jugados,clasificacion_ganados,clasificacion_empatados,clasificacion_perdidos,clasificacion_goles_favor,clasificacion_goles_contra
Temporada2018,Jornada 19,9,Girona,26,19,7,5,7,28,28
Temporada2018,Jornada 19,10,Getafe,26,19,7,5,7,23,18
Temporada2018,Jornada 19,11,Celta de Vigo,25,19,7,4,8,33,27
Temporada2018,Jornada 19,12,Athletic Bilbao,25,19,6,7,6,21,20
Temporada2018,Jornada 19,13,Leganés,24,19,7,3,9,16,20
Temporada2018,Jornada 19,14,Espanyol,24,19,6,6,7,16,22
Temporada2018,Jornada 19,15,Real Sociedad,23,19,6,5,8,33,34
Temporada2018,Jornada 19,16,Alavés,18,19,6,0,13,14,27
Temporada2018,Jornada 19,17,Levante,18,19,3,9,7,15,26
Temporada2018,Jornada 19,18,Deportivo,16,19,4,4,11,21,37
Temporada2018,Jornada 19,19,Las Palmas,11,19,3,2,14,14,46
Temporada2018,Jornada 19,20,Málaga,11,19,3,2,14,13,33
Temporada2018,Jornada 20,1,Barcelona,54,20,17,3,0,57,9
Temporada2018,Jornada 20,2,Atlético Madrid,43,20,12,7,1,29,9
Temporada2018,Jornada 20,3,Valencia,40,20,12,4,4,41,21
Temporada2018,Jornada 20,4,Real Madrid,38,20,11,5,4,42,19
Temporada2018,Jornada 20,5,Villarreal,34,20,10,4,6,28,22
Temporada2018,Jornada 20,6,Sevilla,32,20,10,2,8,26,28
Temporada2018,Jornada 20,7,Celta de Vigo,28,20,8,4,8,35,28
Temporada2018,Jornada 20,8,Eibar,28,20,8,4,8,25,32
Temporada2018,Jornada 20,9,Real Betis,27,20,8,3,9,33,41
Temporada2018,Jornada 20,10,Girona,27,20,7,6,7,29,29
Temporada2018,Jornada 20,11,Getafe,27,20,7,6,7,25,20
Temporada2018,Jornada 20,12,Athletic Bilbao,26,20,6,8,6,23,22
Temporada2018,Jornada 20,13,Leganés,25,20,7,4,9,18,22
Temporada2018,Jornada 20,14,Espanyol,24,20,6,6,8,16,25
Temporada2018,Jornada 20,15,Real Sociedad,23,20,6,5,9,34,36
Temporada2018,Jornada 20,16,Alavés,19,20,6,1,13,16,29
Temporada2018,Jornada 20,17,Levante,18,20,3,9,8,16,28
Temporada2018,Jornada 20,18,Deportivo,16,20,4,4,12,22,44
Temporada2018,Jornada 20,19,Las Palmas,14,20,4,2,14,16,47
Temporada2018,Jornada 20,20,Málaga,12,20,3,3,14,14,34
Temporada2018,Jornada 21,1,Barcelona,57,21,18,3,0,59,10
Temporada2018,Jornada 21,2,Atlético Madrid,46,21,13,7,1,32,9
Temporada2018,Jornada 21,3,Real Madrid,41,21,12,5,4,46,20
Temporada2018,Jornada 21,4,Valencia,40,21,12,4,5,42,25
Temporada2018,Jornada 21,5,Villarreal,37,21,11,4,6,32,24
Temporada2018,Jornada 21,6,Sevilla,33,21,10,3,8,27,29
Temporada2018,Jornada 21,7,Celta de Vigo,31,21,9,4,8,38,30
Temporada2018,Jornada 21,8,Eibar,29,21,8,5,8,26,33
Temporada2018,Jornada 21,9,Girona,28,21,7,7,7,29,29
Temporada2018,Jornada 21,10,Getafe,28,21,7,7,7,26,21
Temporada2018,Jornada 21,11,Leganés,28,21,8,4,9,21,24
Temporada2018,Jornada 21,12,Athletic Bilbao,27,21,6,9,6,24,23
Temporada2018,Jornada 21,13,Real Betis,27,21,8,3,10,35,44
Temporada2018,Jornada 21,14,Espanyol,24,21,6,6,9,18,28
Temporada2018,Jornada 21,15,Real Sociedad,23,21,6,5,10,36,40
Temporada2018,Jornada 21,16,Alavés,19,21,6,1,14,17,31
Temporada2018,Jornada 21,17,Levante,19,21,3,10,8,18,30
Temporada2018,Jornada 21,18,Deportivo,17,21,4,5,12,24,46
Temporada2018,Jornada 21,19,Las Palmas,14,21,4,2,15,16,50
Temporada2018,Jornada 21,20,Málaga,13,21,3,4,14,14,34
Temporada2018,Jornada 22,1,Barcelona,58,22,18,4,0,60,11
Temporada2018,Jornada 22,2,Atlético Madrid,49,22,14,7,1,33,9
Temporada2018,Jornada 22,3,Real Madrid,42,22,12,6,4,48,22
Temporada2018,Jornada 22,4,Valencia,40,22,12,4,6,42,26
Temporada2018,Jornada 22,5,Villarreal,37,22,11,4,7,33,26
Temporada2018,Jornada 22,6,Sevilla,33,22,10,3,9,28,34
Temporada2018,Jornada 22,7,Eibar,32,22,9,5,8,31,34
Temporada2018,Jornada 22,8,Girona,31,22,8,7,7,31,29
Temporada2018,Jornada 22,9,Celta de Vigo,31,22,9,4,9,39,32
Temporada2018,Jornada 22,10,Real Betis,30,22,9,3,10,37,45
Temporada2018,Jornada 22,11,Getafe,29,22,7,8,7,26,21
Temporada2018,Jornada 22,12,Leganés,29,22,8,5,9,21,24
Temporada2018,Jornada 22,13,Athletic Bilbao,27,22,6,9,7,24,25
Temporada2018,Jornada 22,14,Real Sociedad,26,22,7,5,10,41,40
Temporada2018,Jornada 22,15,Espanyol,25,22,6,7,9,19,29
Temporada2018,Jornada 22,16,Alavés,22,22,7,1,14,19,32
Temporada2018,Jornada 22,17,Levante,20,22,3,11,8,20,32
Temporada2018,Jornada 22,18,Deportivo,17,22,4,5,13,24,51
Temporada2018,Jornada 22,19,Las Palmas,17,22,5,2,15,17,50
Temporada2018,Jornada 22,20,Málaga,13,22,3,4,15,14,35
Temporada2018,Jornada 23,1,Barcelona,59,23,18,5,0,60,11
Temporada2018,Jornada 23,2,Atlético Madrid,52,23,15,7,1,34,9
Temporada2018,Jornada 23,3,Real Madrid,45,23,13,6,4,53,24
Temporada2018,Jornada 23,4,Valencia,43,23,13,4,6,45,27
Temporada2018,Jornada 23,5,Villarreal,37,23,11,4,8,34,28
Temporada2018,Jornada 23,6,Sevilla,36,23,11,3,9,29,34
Temporada2018,Jornada 23,7,Eibar,35,23,10,5,8,32,34
Temporada2018,Jornada 23,8,Real Betis,33,23,10,3,10,38,45
Temporada2018,Jornada 23,9,Celta de Vigo,32,23,9,5,9,41,34
Temporada2018,Jornada 23,10,Girona,31,23,8,7,8,31,30
Temporada2018,Jornada 23,11,Getafe,30,23,7,9,7,26,21
Temporada2018,Jornada 23,12,Leganés,29,23,8,5,10,21,25
Temporada2018,Jornada 23,13,Athletic Bilbao,28,23,6,10,7,24,25
Temporada2018,Jornada 23,14,Espanyol,26,23,6,8,9,21,31
Temporada2018,Jornada 23,15,Real Sociedad,26,23,7,5,11,43,45
Temporada2018,Jornada 23,16,Alavés,25,23,8,1,14,21,33
Temporada2018,Jornada 23,17,Levante,20,23,3,11,9,21,35
Temporada2018,Jornada 23,18,Las Palmas,18,23,5,3,15,17,50
Temporada2018,Jornada 23,19,Deportivo,17,23,4,5,14,24,52
Temporada2018,Jornada 23,20,Málaga,13,23,3,4,16,14,36
Temporada2018,Jornada 24,1,Barcelona,62,24,19,5,0,62,11
Temporada2018,Jornada 24,2,Atlético Madrid,55,24,16,7,1,36,9
Temporada2018,Jornada 24,3,Real Madrid,48,24,14,6,4,58,27
Temporada2018,Jornada 24,4,Valencia,46,24,14,4,6,47,28
Temporada2018,Jornada 24,5,Sevilla,39,24,12,3,9,31,35
Temporada2018,Jornada 24,6,Villarreal,38,24,11,5,8,35,29
Temporada2018,Jornada 24,7,Eibar,35,24,10,5,9,32,36
Temporada2018,Jornada 24,8,Girona,34,24,9,7,8,34,30
Temporada2018,Jornada 24,9,Real Betis,33,24,10,3,11,41,50
Temporada2018,Jornada 24,10,Getafe,33,24,8,9,7,29,21
Temporada2018,Jornada 24,11,Celta de Vigo,32,24,9,5,10,41,37
Temporada2018,Jornada 24,12,Real Sociedad,29,24,8,5,11,46,45
Temporada2018,Jornada 24,13,Leganés,29,24,8,5,11,21,28
Temporada2018,Jornada 24,14,Athletic Bilbao,28,24,6,10,8,24,27
Temporada2018,Jornada 24,15,Alavés,28,24,9,1,14,22,33
Temporada2018,Jornada 24,16,Espanyol,27,24,6,9,9,22,32
Temporada2018,Jornada 24,17,Levante,20,24,3,11,10,21,38
Temporada2018,Jornada 24,18,Las Palmas,18,24,5,3,16,18,52
Temporada2018,Jornada 24,19,Deportivo,17,24,4,5,15,24,53
Temporada2018,Jornada 24,20,Málaga,13,24,3,4,17,15,38
Temporada2018,Jornada 25,1,Barcelona,65,25,20,5,0,68,12
Temporada2018,Jornada 25,2,Atlético Madrid,58,25,17,7,1,41,11
Temporada2018,Jornada 25,3,Real Madrid,51,25,15,6,4,62,27
Temporada2018,Jornada 25,4,Valencia,49,25,15,4,6,49,29
Temporada2018,Jornada 25,5,Villarreal,41,25,12,5,8,36,29
Temporada2018,Jornada 25,6,Sevilla,39,25,12,3,10,33,40
Temporada2018,Jornada 25,7,Real Betis,36,25,11,3,11,43,50
Temporada2018,Jornada 25,8,Celta de Vigo,35,25,10,5,10,43,37
Temporada2018,Jornada 25,9,Eibar,35,25,10,5,10,32,38
Temporada2018,Jornada 25,10,Girona,34,25,9,7,9,35,36
Temporada2018,Jornada 25,11,Getafe,33,25,8,9,8,29,22
Temporada2018,Jornada 25,12,Athletic Bilbao,31,25,7,10,8,26,28
Temporada2018,Jornada 25,13,Leganés,30,25,8,6,11,21,28
Temporada2018,Jornada 25,14,Real Sociedad,29,25,8,5,12,47,47
Temporada2018,Jornada 25,15,Alavés,28,25,9,1,15,22,37
Temporada2018,Jornada 25,16,Espanyol,28,25,6,10,9,22,32
Temporada2018,Jornada 25,17,Levante,20,25,3,11,11,21,40
Temporada2018,Jornada 25,18,Las Palmas,19,25,5,4,16,18,52
Temporada2018,Jornada 25,19,Deportivo,18,25,4,6,15,24,53
Temporada2018,Jornada 25,20,Málaga,13,25,3,4,18,16,40
Temporada2018,Jornada 26,1,Barcelona,66,26,20,6,0,69,13
Temporada2018,Jornada 26,2,Atlético Madrid,61,26,18,7,1,45,11
Temporada2018,Jornada 26,3,Real Madrid,51,26,15,6,5,62,28
Temporada2018,Jornada 26,4,Valencia,50,26,15,5,6,50,30
Temporada2018,Jornada 26,5,Sevilla,42,26,13,3,10,34,40
Temporada2018,Jornada 26,6,Villarreal,41,26,12,5,9,36,30
Temporada2018,Jornada 26,7,Eibar,38,26,11,5,10,33,38
Temporada2018,Jornada 26,8,Real Betis,37,26,11,4,11,43,50
Temporada2018,Jornada 26,9,Girona,37,26,10,7,9,36,36
Temporada2018,Jornada 26,10,Getafe,36,26,9,9,8,32,22
Temporada2018,Jornada 26,11,Celta de Vigo,35,26,10,5,11,43,38
Temporada2018,Jornada 26,12,Athletic Bilbao,32,26,7,11,8,27,29
Temporada2018,Jornada 26,13,Alavés,31,26,10,1,15,23,37
Temporada2018,Jornada 26,14,Espanyol,31,26,7,10,9,23,32
Temporada2018,Jornada 26,15,Real Sociedad,30,26,8,6,12,47,47
Temporada2018,Jornada 26,16,Leganés,30,26,8,6,12,21,32
Temporada2018,Jornada 26,17,Levante,20,26,3,11,12,21,41
Temporada2018,Jornada 26,18,Las Palmas,20,26,5,5,16,19,53
Temporada2018,Jornada 26,19,Deportivo,18,26,4,6,16,24,56
Temporada2018,Jornada 26,20,Málaga,13,26,3,4,19,16,41
Temporada2018,Jornada 27,1,Barcelona,69,27,21,6,0,70,13
Temporada2018,Jornada 27,2,Atlético Madrid,61,27,18,7,2,45,12
Temporada2018,Jornada 27,3,Real Madrid,54,27,16,6,5,65,29
Temporada2018,Jornada 27,4,Valencia,53,27,16,5,6,52,30
Temporada2018,Jornada 27,5,Sevilla,45,27,14,3,10,36,40
Temporada2018,Jornada 27,6,Villarreal,41,27,12,5,10,36,32
Temporada2018,Jornada 27,7,Girona,40,27,11,7,9,38,36
Temporada2018,Jornada 27,8,Eibar,39,27,11,6,10,34,39
Temporada2018,Jornada 27,9,Celta de Vigo,38,27,11,5,11,45,39
Temporada2018,Jornada 27,10,Real Betis,37,27,11,4,12,43,52
Temporada2018,Jornada 27,11,Getafe,36,27,9,9,9,33,25
Temporada2018,Jornada 27,12,Real Sociedad,33,27,9,6,12,49,48
Temporada2018,Jornada 27,13,Leganés,33,27,9,6,12,23,32
Temporada2018,Jornada 27,14,Athletic Bilbao,32,27,7,11,9,27,31
Temporada2018,Jornada 27,15,Espanyol,32,27,7,11,9,24,33
Temporada2018,Jornada 27,16,Alavés,31,27,10,1,16,24,39
Temporada2018,Jornada 27,17,Levante,21,27,3,12,12,22,42
Temporada2018,Jornada 27,18,Las Palmas,20,27,5,5,17,20,55
Temporada2018,Jornada 27,19,Deportivo,19,27,4,7,16,25,57
Temporada2018,Jornada 27,20,Málaga,13,27,3,4,20,16,43
Temporada2018,Jornada 28,1,Barcelona,72,28,22,6,0,72,13
Temporada2018,Jornada 28,2,Atlético Madrid,64,28,19,7,2,48,12
Temporada2018,Jornada 28,3,Real Madrid,57,28,17,6,5,67,30
Temporada2018,Jornada 28,4,Valencia,56,28,17,5,6,54,30
Temporada2018,Jornada 28,5,Sevilla,45,28,14,3,11,36,42
Temporada2018,Jornada 28,6,Villarreal,44,28,13,5,10,38,32
Temporada2018,Jornada 28,7,Girona,43,28,12,7,9,40,36
Temporada2018,Jornada 28,8,Real Betis,40,28,12,4,12,46,53
Temporada2018,Jornada 28,9,Eibar,39,28,11,6,11,35,41
Temporada2018,Jornada 28,10,Celta de Vigo,38,28,11,5,12,45,42
Temporada2018,Jornada 28,11,Getafe,36,28,9,9,10,33,26
Temporada2018,Jornada 28,12,Athletic Bilbao,35,28,8,11,9,29,31
Temporada2018,Jornada 28,13,Espanyol,35,28,8,11,9,26,34
Temporada2018,Jornada 28,14,Real Sociedad,33,28,9,6,13,50,50
Temporada2018,Jornada 28,15,Leganés,33,28,9,6,13,23,34
Temporada2018,Jornada 28,16,Alavés,31,28,10,1,17,25,42
Temporada2018,Jornada 28,17,Levante,24,28,4,12,12,23,42
Temporada2018,Jornada 28,18,Las Palmas,20,28,5,5,18,20,57
Temporada2018,Jornada 28,19,Deportivo,19,28,4,7,17,25,59
Temporada2018,Jornada 28,20,Málaga,13,28,3,4,21,16,45
Temporada2018,Jornada 29,1,Barcelona,75,29,23,6,0,74,13
Temporada2018,Jornada 29,2,Atlético Madrid,64,29,19,7,3,49,14
Temporada2018,Jornada 29,3,Real Madrid,60,29,18,6,5,73,33
Temporada2018,Jornada 29,4,Valencia,59,29,18,5,6,57,31
Temporada2018,Jornada 29,5,Villarreal,47,29,14,5,10,40,33
Temporada2018,Jornada 29,6,Sevilla,45,29,14,3,12,37,44
Temporada2018,Jornada 29,7,Real Betis,43,29,13,4,12,49,53
Temporada2018,Jornada 29,8,Girona,43,29,12,7,10,43,42
Temporada2018,Jornada 29,9,Getafe,39,29,10,9,10,35,27
Temporada2018,Jornada 29,10,Celta de Vigo,39,29,11,6,12,45,42
Temporada2018,Jornada 29,11,Eibar,39,29,11,6,12,36,43
Temporada2018,Jornada 29,12,Leganés,36,29,10,6,13,25,35
Temporada2018,Jornada 29,13,Athletic Bilbao,35,29,8,11,10,29,33
Temporada2018,Jornada 29,14,Espanyol,35,29,8,11,10,26,37
Temporada2018,Jornada 29,15,Real Sociedad,33,29,9,6,14,51,52
Temporada2018,Jornada 29,16,Alavés,31,29,10,1,18,26,45
Temporada2018,Jornada 29,17,Levante,27,29,5,12,12,25,43
Temporada2018,Jornada 29,18,Las Palmas,21,29,5,6,18,21,58
Temporada2018,Jornada 29,19,Deportivo,20,29,4,8,17,26,60
Temporada2018,Jornada 29,20,Málaga,14,29,3,5,21,16,45
Temporada2018,Jornada 30,1,Barcelona,76,30,23,7,0,76,15
Temporada2018,Jornada 30,2,Atlético Madrid,67,30,20,7,3,50,14
Temporada2018,Jornada 30,3,Real Madrid,63,30,19,6,5,76,33
Temporada2018,Jornada 30,4,Valencia,62,30,19,5,6,58,31
Temporada2018,Jornada 30,5,Villarreal,47,30,14,5,11,40,34
Temporada2018,Jornada 30,6,Real Betis,46,30,14,4,12,50,53
Temporada2018,Jornada 30,7,Sevilla,46,30,14,4,12,39,46
Temporada2018,Jornada 30,8,Girona,44,30,12,8,10,44,43
Temporada2018,Jornada 30,9,Celta de Vigo,40,30,11,7,12,46,43
Temporada2018,Jornada 30,10,Eibar,40,30,11,7,12,36,43
Temporada2018,Jornada 30,11,Getafe,39,30,10,9,11,35,28
Temporada2018,Jornada 30,12,Athletic Bilbao,36,30,8,12,10,30,34
Temporada2018,Jornada 30,13,Espanyol,36,30,8,12,10,26,37
Temporada2018,Jornada 30,14,Leganés,36,30,10,6,14,25,36
Temporada2018,Jornada 30,15,Real Sociedad,34,30,9,7,14,51,52
Temporada2018,Jornada 30,16,Alavés,32,30,10,2,18,26,45
Temporada2018,Jornada 30,17,Levante,28,30,5,13,12,26,44
Temporada2018,Jornada 30,18,Las Palmas,21,30,5,6,19,21,61
Temporada2018,Jornada 30,19,Deportivo,20,30,4,8,18,26,61
Temporada2018,Jornada 30,20,Málaga,17,30,4,5,21,17,45
Temporada2018,Jornada 31,1,Barcelona,79,31,24,7,0,79,16
Temporada2018,Jornada 31,2,Atlético Madrid,68,31,20,8,3,51,15
Temporada2018,Jornada 31,3,Valencia,65,31,20,5,6,59,31
Temporada2018,Jornada 31,4,Real Madrid,64,31,19,7,5,77,34
Temporada2018,Jornada 31,5,Real Betis,49,31,15,4,12,52,53
Temporada2018,Jornada 31,6,Villarreal,47,31,14,5,12,41,37
Temporada2018,Jornada 31,7,Sevilla,46,31,14,4,13,39,50
Temporada2018,Jornada 31,8,Girona,44,31,12,8,11,44,48
Temporada2018,Jornada 31,9,Celta de Vigo,43,31,12,7,12,50,43
Temporada2018,Jornada 31,10,Eibar,40,31,11,7,13,36,45
Temporada2018,Jornada 31,11,Getafe,39,31,10,9,12,35,30
Temporada2018,Jornada 31,12,Athletic Bilbao,39,31,9,12,10,33,35
Temporada2018,Jornada 31,13,Real Sociedad,37,31,10,7,14,56,52
Temporada2018,Jornada 31,14,Leganés,36,31,10,6,15,26,39
Temporada2018,Jornada 31,15,Espanyol,36,31,8,12,11,26,38
Temporada2018,Jornada 31,16,Alavés,35,31,11,2,18,28,45
Temporada2018,Jornada 31,17,Levante,31,31,6,13,12,28,45
Temporada2018,Jornada 31,18,Deportivo,23,31,5,8,18,29,63
Temporada2018,Jornada 31,19,Las Palmas,21,31,5,6,20,22,63
Temporada2018,Jornada 31,20,Málaga,17,31,4,5,22,19,48
Temporada2018,Jornada 32,1,Barcelona,82,32,25,7,0,81,17
Temporada2018,Jornada 32,2,Atlético Madrid,71,32,21,8,3,54,15
Temporada2018,Jornada 32,3,Real Madrid,67,32,20,7,5,79,35
Temporada2018,Jornada 32,4,Valencia,65,32,20,5,7,60,33
Temporada2018,Jornada 32,5,Real Betis,52,32,16,4,12,53,53
Temporada2018,Jornada 32,6,Villarreal,48,32,14,6,12,43,39
Temporada2018,Jornada 32,7,Sevilla,47,32,14,5,13,41,52
Temporada2018,Jornada 32,8,Girona,44,32,12,8,12,44,49
Temporada2018,Jornada 32,9,Celta de Vigo,43,32,12,7,13,50,44
Temporada2018,Jornada 32,10,Getafe,42,32,11,9,12,36,30
Temporada2018,Jornada 32,11,Real Sociedad,40,32,11,7,14,57,52
Temporada2018,Jornada 32,12,Eibar,40,32,11,7,14,36,46
Temporada2018,Jornada 32,13,Athletic Bilbao,39,32,9,12,11,35,38
Temporada2018,Jornada 32,14,Leganés,39,32,11,6,15,27,39
Temporada2018,Jornada 32,15,Alavés,38,32,12,2,18,29,45
Temporada2018,Jornada 32,16,Espanyol,36,32,8,12,12,26,39
Temporada2018,Jornada 32,17,Levante,31,32,6,13,13,28,48
Temporada2018,Jornada 32,18,Deportivo,26,32,6,8,18,32,65
Temporada2018,Jornada 32,19,Las Palmas,21,32,5,6,21,22,64
Temporada2018,Jornada 32,20,Málaga,17,32,4,5,23,20,50
Temporada2018,Jornada 33,1,Barcelona,83,33,25,8,0,83,19
Temporada2018,Jornada 33,2,Atlético Madrid,71,33,21,8,4,54,18
Temporada2018,Jornada 33,3,Real Madrid,68,33,20,8,5,80,36
Temporada2018,Jornada 33,4,Valencia,65,33,20,5,8,61,35
Temporada2018,Jornada 33,5,Real Betis,55,33,17,4,12,54,53
Temporada2018,Jornada 33,6,Villarreal,51,33,15,6,12,45,40
Temporada2018,Jornada 33,7,Sevilla,48,33,14,6,13,41,52
Temporada2018,Jornada 33,8,Girona,47,33,13,8,12,46,50
Temporada2018,Jornada 33,9,Getafe,45,33,12,9,12,38,31
Temporada2018,Jornada 33,10,Celta de Vigo,44,33,12,8,13,52,46
Temporada2018,Jornada 33,11,Real Sociedad,43,33,12,7,14,60,52
Temporada2018,Jornada 33,12,Eibar,43,33,12,7,14,37,46
Temporada2018,Jornada 33,13,Athletic Bilbao,40,33,9,13,11,36,39
Temporada2018,Jornada 33,14,Leganés,39,33,11,6,16,28,41
Temporada2018,Jornada 33,15,Alavés,38,33,12,2,19,30,47
Temporada2018,Jornada 33,16,Espanyol,36,33,8,12,13,26,40
Temporada2018,Jornada 33,17,Levante,34,33,7,13,13,29,48
Temporada2018,Jornada 33,18,Deportivo,27,33,6,9,18,32,65
Temporada2018,Jornada 33,19,Las Palmas,21,33,5,6,22,22,65
Temporada2018,Jornada 33,20,Málaga,17,33,4,5,24,20,51
Temporada2018,Jornada 34,1,Barcelona,86,34,26,8,0,88,20
Temporada2018,Jornada 34,2,Atlético Madrid,72,34,21,9,4,54,18
Temporada2018,Jornada 34,3,Real Madrid,68,34,20,8,6,82,39
Temporada2018,Jornada 34,4,Valencia,66,34,20,6,8,62,36
Temporada2018,Jornada 34,5,Real Betis,56,34,17,5,12,54,53
Temporada2018,Jornada 34,6,Sevilla,51,34,15,6,13,44,54
Temporada2018,Jornada 34,7,Villarreal,51,34,15,6,13,46,45
Temporada2018,Jornada 34,8,Getafe,48,34,13,9,12,39,31
Temporada2018,Jornada 34,9,Girona,47,34,13,8,13,46,52
Temporada2018,Jornada 34,10,Celta de Vigo,45,34,12,9,13,53,47
Temporada2018,Jornada 34,11,Real Sociedad,43,34,12,7,15,60,54
Temporada2018,Jornada 34,12,Eibar,43,34,12,7,15,37,47
Temporada2018,Jornada 34,13,Alavés,41,34,13,2,19,34,47
Temporada2018,Jornada 34,14,Athletic Bilbao,40,34,9,13,12,37,42
Temporada2018,Jornada 34,15,Leganés,40,34,11,7,16,28,41
Temporada2018,Jornada 34,16,Espanyol,39,34,9,12,13,28,40
Temporada2018,Jornada 34,17,Levante,37,34,8,13,13,32,49
Temporada2018,Jornada 34,18,Deportivo,28,34,6,10,18,32,65
Temporada2018,Jornada 34,19,Las Palmas,21,34,5,6,23,22,69
Temporada2018,Jornada 34,20,Málaga,20,34,5,5,24,22,51
Temporada2018,Jornada 35,1,Barcelona,89,35,27,8,0,92,22
Temporada2018,Jornada 35,2,Atlético Madrid,75,35,22,9,4,55,18
Temporada2018,Jornada 35,3,Real Madrid,71,35,21,8,6,84,40
Temporada2018,Jornada 35,4,Valencia,67,35,20,7,8,62,36
Temporada2018,Jornada 35,5,Real Betis,59,35,18,5,12,56,54
Temporada2018,Jornada 35,6,Villarreal,54,35,16,6,13,50,46
Temporada2018,Jornada 35,7,Sevilla,51,35,15,6,14,45,56
Temporada2018,Jornada 35,8,Getafe,49,35,13,10,12,40,32
Temporada2018,Jornada 35,9,Girona,48,35,13,9,13,47,53
Temporada2018,Jornada 35,10,Real Sociedad,46,35,13,7,15,63,55
Temporada2018,Jornada 35,11,Celta de Vigo,45,35,12,9,14,54,51
Temporada2018,Jornada 35,12,Eibar,44,35,12,8,15,37,47
Temporada2018,Jornada 35,13,Alavés,41,35,13,2,20,34,48
Temporada2018,Jornada 35,14,Athletic Bilbao,40,35,9,13,13,38,45
Temporada2018,Jornada 35,15,Espanyol,40,35,9,13,13,29,41
Temporada2018,Jornada 35,16,Leganés,40,35,11,7,17,29,43
Temporada2018,Jornada 35,17,Levante,40,35,9,13,13,34,50
Temporada2018,Jornada 35,18,Deportivo,28,35,6,10,19,34,69
Temporada2018,Jornada 35,19,Las Palmas,22,35,5,7,23,23,70
Temporada2018,Jornada 35,20,Málaga,20,35,5,5,25,23,53
Temporada2018,Jornada 36,1,Barcelona,90,36,27,9,0,94,24
Temporada2018,Jornada 36,2,Atlético Madrid,75,36,22,9,5,55,20
Temporada2018,Jornada 36,3,Real Madrid,72,36,21,9,6,86,42
Temporada2018,Jornada 36,4,Valencia,67,36,20,7,9,62,37
Temporada2018,Jornada 36,5,Real Betis,59,36,18,5,13,56,56
Temporada2018,Jornada 36,6,Villarreal,57,36,17,6,13,51,46
Temporada2018,Jornada 36,7,Sevilla,54,36,16,6,14,46,56
Temporada2018,Jornada 36,8,Getafe,52,36,14,10,12,41,32
Temporada2018,Jornada 36,9,Girona,48,36,13,9,14,48,57
Temporada2018,Jornada 36,10,Eibar,47,36,13,8,15,41,48
Temporada2018,Jornada 36,11,Real Sociedad,46,36,13,7,16,63,56
Temporada2018,Jornada 36,12,Celta de Vigo,46,36,12,10,14,55,52
Temporada2018,Jornada 36,13,Alavés,44,36,14,2,20,37,48
Temporada2018,Jornada 36,14,Athletic Bilbao,43,36,10,13,13,40,45
Temporada2018,Jornada 36,15,Espanyol,43,36,10,13,13,31,41
Temporada2018,Jornada 36,16,Levante,43,36,10,13,13,37,50
Temporada2018,Jornada 36,17,Leganés,40,36,11,7,18,29,46
Temporada2018,Jornada 36,18,Deportivo,29,36,6,11,19,35,70
Temporada2018,Jornada 36,19,Las Palmas,22,36,5,7,24,23,71
Temporada2018,Jornada 36,20,Málaga,20,36,5,5,26,23,56
Temporada2018,Jornada 37,1,Barcelona,90,37,27,9,1,98,29
Temporada2018,Jornada 37,2,Atlético Madrid,78,37,23,9,5,56,20
Temporada2018,Jornada 37,3,Real Madrid,75,37,22,9,6,92,42
Temporada2018,Jornada 37,4,Valencia,70,37,21,7,9,63,37
Temporada2018,Jornada 37,5,Villarreal,60,37,18,6,13,55,48
Temporada2018,Jornada 37,6,Real Betis,60,37,18,6,13,58,58
Temporada2018,Jornada 37,7,Sevilla,55,37,16,7,14,48,58
Temporada2018,Jornada 37,8,Getafe,52,37,14,10,13,41,33
Temporada2018,Jornada 37,9,Eibar,50,37,14,8,15,42,48
Temporada2018,Jornada 37,10,Real Sociedad,49,37,14,7,16,66,58
Temporada2018,Jornada 37,11,Girona,48,37,13,9,15,48,58
Temporada2018,Jornada 37,12,Alavés,47,37,15,2,20,40,49
Temporada2018,Jornada 37,13,Celta de Vigo,46,37,12,10,15,55,58
Temporada2018,Jornada 37,14,Espanyol,46,37,11,13,13,35,42
Temporada2018,Jornada 37,15,Levante,46,37,11,13,13,42,54
Temporada2018,Jornada 37,16,Athletic Bilbao,43,37,10,13,14,41,48
Temporada2018,Jornada 37,17,Leganés,40,37,11,7,19,31,49
Temporada2018,Jornada 37,18,Deportivo,29,37,6,11,20,37,74
Temporada2018,Jornada 37,19,Las Palmas,22,37,5,7,25,23,72
Temporada2018,Jornada 37,20,Málaga,20,37,5,5,27,24,60
Temporada2018,Jornada 38,1,Barcelona,93,38,28,9,1,99,29
Temporada2018,Jornada 38,2,Atlético Madrid,79,38,23,10,5,58,22
Temporada2018,Jornada 38,3,Real Madrid,76,38,22,10,6,94,44
Temporada2018,Jornada 38,4,Valencia,73,38,22,7,9,65,38
Temporada2018,Jornada 38,5,Villarreal,61,38,18,7,13,57,50
Temporada2018,Jornada 38,6,Real Betis,60,38,18,6,14,60,61
Temporada2018,Jornada 38,7,Sevilla,58,38,17,7,14,49,58
Temporada2018,Jornada 38,8,Getafe,55,38,15,10,13,42,33
Temporada2018,Jornada 38,9,Eibar,51,38,14,9,15,44,50
Temporada2018,Jornada 38,10,Girona,51,38,14,9,15,50,59
Temporada2018,Jornada 38,11,Espanyol,49,38,12,13,13,36,42
