Liga,Temporada,Jornada,Equipo,Cambios realizados delantero partido,Media minuto cambio partido,Cambio amarilla jornada anterior,Y LAMBDA,EXP LAMBDA
Premier League,Temporada2017,Jornada 33,Southampton,2,60,0,"0,1281386","1,1367105399"
Premier League,Temporada2017,Jornada 33,Watford,2,77,0,"0,3376313","1,4016236295"
Premier League,Temporada2017,Jornada 33,Stoke City,4,68,0,"0,373128","1,4522702185"
Premier League,Temporada2017,Jornada 33,Leicester,2,72,0,"0,2760158","1,3178686862"
Premier League,Temporada2017,Jornada 33,West Ham,1,85,1,"0,4495597","1,5676218096"
Premier League,Temporada2017,Jornada 33,Burnley,4,81,0,"0,5333283","1,7045962855"
Premier League,Temporada2017,Jornada 33,Crystal Palace,2,77,0,"0,3376313","1,4016236295"
Premier League,Temporada2017,Jornada 33,AFC Bournemouth,3,67,0,"0,2876026","1,3332273743"
Premier League,Temporada2017,Jornada 33,Hull City,2,81,0,"0,3869237","1,4724441395"
Premier League,Temporada2017,Jornada 33,Swansea City,3,69,0,"0,3122488","1,3664946346"
Premier League,Temporada2017,Jornada 33,Middlesbrough,0,55,0,"-0,0798815","0,9232257422"
Premier League,Temporada2017,Jornada 33,Sunderland,0,84,0,"0,2774884","1,3198108092"
Premier League,Temporada2017,Jornada 34,Chelsea,2,84,0,"0,423893","1,5278980999"
Premier League,Temporada2017,Jornada 34,Tottenham,2,84,0,"0,423893","1,5278980999"
Premier League,Temporada2017,Jornada 34,Man. City,0,73,0,"0,1419343","1,1525009267"
Premier League,Temporada2017,Jornada 34,Liverpool,0,81,0,"0,2405191","1,2719092271"
Premier League,Temporada2017,Jornada 34,Arsenal,1,74,1,"0,3140056","1,3688974024"
Premier League,Temporada2017,Jornada 34,Man. Utd,4,80,1,"0,6075511","1,8359298805"
Premier League,Temporada2017,Jornada 34,Everton,1,54,0,"-0,0190023","0,9811771055"
Premier League,Temporada2017,Jornada 34,West Bromwich A.,2,62,0,"0,1527848","1,165074228"
Premier League,Temporada2017,Jornada 34,Southampton,2,79,0,"0,3622775","1,4365975425"
Premier League,Temporada2017,Jornada 34,Watford,1,75,0,"0,2397828","1,270973065"
Premier League,Temporada2017,Jornada 34,Stoke City,3,80,0,"0,4478029","1,5648702293"
Premier League,Temporada2017,Jornada 34,Crystal Palace,4,83,0,"0,5579745","1,7471301019"
Premier League,Temporada2017,Jornada 34,AFC Bournemouth,4,66,0,"0,3484818","1,4169147548"
Premier League,Temporada2017,Jornada 34,West Ham,1,70,0,"0,1781673","1,1950252322"
Premier League,Temporada2017,Jornada 34,Leicester,4,64,1,"0,4103815","1,5073927458"
Premier League,Temporada2017,Jornada 34,Burnley,3,61,0,"0,213664","1,2382065475"
Premier League,Temporada2017,Jornada 34,Hull City,2,72,0,"0,2760158","1,3178686862"
Premier League,Temporada2017,Jornada 34,Swansea City,1,54,0,"-0,0190023","0,9811771055"
Premier League,Temporada2017,Jornada 34,Middlesbrough,1,47,1,"-0,0187181","0,9814559957"
Premier League,Temporada2017,Jornada 34,Sunderland,0,83,0,"0,2651653","1,3036464507"
Premier League,Temporada2017,Jornada 35,Chelsea,4,83,0,"0,5579745","1,7471301019"
Premier League,Temporada2017,Jornada 35,Tottenham,2,85,0,"0,4362161","1,5468430314"
Premier League,Temporada2017,Jornada 35,Man. City,2,63,0,"0,1651079","1,1795203821"
Premier League,Temporada2017,Jornada 35,Liverpool,1,49,0,"-0,0806178","0,9225462212"
Premier League,Temporada2017,Jornada 35,Arsenal,1,73,1,"0,3016825","1,3521318567"
Premier League,Temporada2017,Jornada 35,Man. Utd,1,50,0,"-0,0682947","0,9339851876"
Premier League,Temporada2017,Jornada 35,Everton,3,72,0,"0,3492181","1,4179584133"
Premier League,Temporada2017,Jornada 35,West Bromwich A.,0,69,0,"0,0926419","1,0970688046"
Premier League,Temporada2017,Jornada 35,Southampton,2,67,0,"0,2144003","1,2391185747"
Premier League,Temporada2017,Jornada 35,AFC Bournemouth,5,77,0,"0,5572382","1,7458441635"
Premier League,Temporada2017,Jornada 35,Leicester,4,75,0,"0,4593897","1,5831075196"
Premier League,Temporada2017,Jornada 35,Stoke City,0,75,0,"0,1665805","1,1812586234"
Premier League,Temporada2017,Jornada 35,Watford,1,58,0,"0,0302901","1,0307535122"
Premier League,Temporada2017,Jornada 35,Burnley,2,62,0,"0,1527848","1,165074228"
Premier League,Temporada2017,Jornada 35,West Ham,2,64,0,"0,177431","1,194145659"
Premier League,Temporada2017,Jornada 35,Crystal Palace,2,71,0,"0,2636927","1,3017281138"
