Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Cambio goleador jornada anterior,PUNTOS Y,CUT 1,CUT 2
Premier League,Temporada2017,Jornada 18,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 18,Crystal Palace,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 18,Sunderland,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 18,Swansea City,0,1,1,"-0,0745998","-0,0357185","0,5520666"
Premier League,Temporada2017,Jornada 18,Hull City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 19,Chelsea,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 19,Liverpool,0,1,0,"-0,1571044","0,0467861","0,6345712"
Premier League,Temporada2017,Jornada 19,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 19,Tottenham,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 19,Man. City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 19,Man. Utd,4,0,1,"-0,5734106","0,4630923","1,0508774"
Premier League,Temporada2017,Jornada 19,Everton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 19,West Bromwich A.,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 19,Southampton,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 19,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 19,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 19,West Ham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 19,Watford,2,1,1,"-0,4025574","0,2922391","0,8800242"
Premier League,Temporada2017,Jornada 19,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 19,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 19,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 19,Crystal Palace,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 19,Sunderland,2,1,1,"-0,4025574","0,2922391","0,8800242"
Premier League,Temporada2017,Jornada 19,Hull City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 19,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 20,Chelsea,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 20,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 20,Tottenham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 20,Man. City,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2017,Jornada 20,Arsenal,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 20,Man. Utd,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 20,Everton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 20,West Bromwich A.,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 20,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 20,Southampton,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 20,Stoke City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 20,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 20,West Ham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 20,Watford,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 20,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 20,Middlesbrough,1,1,1,"-0,2385786","0,1282603","0,7160454"
Premier League,Temporada2017,Jornada 20,Crystal Palace,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 20,Sunderland,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 20,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 20,Hull City,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2017,Jornada 21,Chelsea,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,Tottenham,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 21,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,Man. City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 21,Man. Utd,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 21,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,West Ham,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 21,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,Watford,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 21,Leicester,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 21,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,Crystal Palace,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,Hull City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,Sunderland,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 21,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 22,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 22,Arsenal,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 22,Tottenham,3,0,1,"-0,4094318","0,2991135","0,8868986"
Premier League,Temporada2017,Jornada 22,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 22,Man. City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 22,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 22,Everton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 22,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 22,Stoke City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 22,West Ham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 22,Southampton,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2017,Jornada 22,AFC Bournemouth,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 22,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 22,Watford,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 22,Leicester,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 22,Middlesbrough,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 22,Swansea City,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 22,Crystal Palace,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 22,Hull City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 22,Sunderland,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2017,Jornada 23,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 23,Tottenham,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 23,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 23,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 23,Man. City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 23,Man. Utd,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 23,Everton,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 23,West Bromwich A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 23,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 23,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 23,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 23,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 23,Watford,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 23,AFC Bournemouth,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 23,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 23,Leicester,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 23,Swansea City,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 23,Crystal Palace,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 23,Hull City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 23,Sunderland,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 24,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 24,Tottenham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 24,Man. City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 24,Arsenal,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 24,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 24,Man. Utd,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 24,Everton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 24,West Bromwich A.,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 24,West Ham,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 24,Watford,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 24,Stoke City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 24,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 24,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 24,AFC Bournemouth,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 24,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 24,Leicester,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 24,Swansea City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 24,Hull City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 24,Crystal Palace,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 24,Sunderland,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2017,Jornada 25,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 25,Man. City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 25,Tottenham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 25,Arsenal,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 25,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 25,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 25,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 25,West Bromwich A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 25,Stoke City,1,0,0,"-0,1639788","0,0536605","0,6414456"
Premier League,Temporada2017,Jornada 25,West Ham,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 25,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 25,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 25,Watford,4,0,0,"-0,6559152","0,5455969","1,133382"
Premier League,Temporada2017,Jornada 25,AFC Bournemouth,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 25,Swansea City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 25,Middlesbrough,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 25,Leicester,4,0,0,"-0,6559152","0,5455969","1,133382"
Premier League,Temporada2017,Jornada 25,Hull City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 25,Crystal Palace,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 25,Sunderland,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 26,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 26,Tottenham,4,0,0,"-0,6559152","0,5455969","1,133382"
Premier League,Temporada2017,Jornada 26,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 26,Man. City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 26,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 26,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 26,Everton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 26,West Bromwich A.,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 26,West Ham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 26,Stoke City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 26,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 26,Watford,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 26,Southampton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 26,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 26,Leicester,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 26,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 26,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 26,Crystal Palace,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 26,Hull City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 26,Sunderland,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 27,Chelsea,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 27,Tottenham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 27,Man. City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 27,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 27,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 27,Man. Utd,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 27,Everton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 27,West Bromwich A.,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 27,Stoke City,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 27,Southampton,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 27,West Ham,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 27,Burnley,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 27,Watford,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 27,AFC Bournemouth,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 27,Leicester,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 27,Swansea City,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 27,Crystal Palace,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 27,Middlesbrough,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 27,Hull City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 27,Sunderland,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 28,Chelsea,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 28,Tottenham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 28,Man. City,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 28,Arsenal,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 28,Liverpool,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 28,Man. Utd,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 28,Everton,2,0,0,"-0,3279576","0,2176393","0,8054244"
Premier League,Temporada2017,Jornada 28,West Bromwich A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 28,Stoke City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 28,Southampton,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 28,West Ham,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 28,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 28,Watford,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 28,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 28,Leicester,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 28,Swansea City,2,1,1,"-0,4025574","0,2922391","0,8800242"
Premier League,Temporada2017,Jornada 28,Middlesbrough,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 28,Crystal Palace,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 28,Hull City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 28,Sunderland,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 29,Chelsea,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 29,Tottenham,1,0,1,"-0,0814742","-0,0288441","0,558941"
Premier League,Temporada2017,Jornada 29,Man. City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 29,Liverpool,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 29,Arsenal,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 29,Man. Utd,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 29,Everton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 29,West Bromwich A.,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 29,Stoke City,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 29,Southampton,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 29,AFC Bournemouth,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 29,West Ham,4,0,1,"-0,5734106","0,4630923","1,0508774"
Premier League,Temporada2017,Jornada 29,Burnley,0,0,0,0,"-0,1103183","0,4774668"
Premier League,Temporada2017,Jornada 29,Watford,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 29,Leicester,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 29,Crystal Palace,2,0,1,"-0,245453","0,1351347","0,7229198"
Premier League,Temporada2017,Jornada 29,Swansea City,0,0,1,"0,0825046","-0,1928229","0,3949622"
Premier League,Temporada2017,Jornada 29,Middlesbrough,0,0,1,"0,0825046","-0,1928229","0,3949622"
