Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Titulares cambiados respecto jornada anterior,PUNTOS Y,CUT1 Y,CUT2 Y
La Liga Santander,Temporada2018,Jornada 3,Espanyol,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2018,Jornada 3,Deportivo,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 3,Alavés,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2018,Jornada 3,Málaga,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 4,Barcelona,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2018,Jornada 4,Sevilla,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2018,Jornada 4,Real Sociedad,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 4,Real Madrid,1,1,7,"-0,7208615","0,2958909","1,0001641"
La Liga Santander,Temporada2018,Jornada 4,Atlético Madrid,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 4,Athletic Bilbao,0,0,7,"-0,1537529","-0,2712177","0,4330555"
La Liga Santander,Temporada2018,Jornada 4,Villarreal,1,0,0,"-0,3297824","-0,0951882","0,609085"
La Liga Santander,Temporada2018,Jornada 4,Levante,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 4,Valencia,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 4,Leganés,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2018,Jornada 4,Las Palmas,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 4,Real Betis,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2018,Jornada 4,Eibar,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 4,Girona,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 4,Espanyol,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 4,Getafe,0,1,0,"-0,2373262","-0,1876444","0,5166288"
La Liga Santander,Temporada2018,Jornada 4,Celta de Vigo,1,0,0,"-0,3297824","-0,0951882","0,609085"
La Liga Santander,Temporada2018,Jornada 4,Deportivo,0,1,5,"-0,3471497","-0,0778209","0,6264523"
La Liga Santander,Temporada2018,Jornada 4,Alavés,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2018,Jornada 4,Málaga,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 5,Barcelona,0,0,6,"-0,1317882","-0,2931824","0,4110908"
La Liga Santander,Temporada2018,Jornada 5,Sevilla,0,0,8,"-0,1757176","-0,249253","0,4550202"
La Liga Santander,Temporada2018,Jornada 5,Atlético Madrid,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2018,Jornada 5,Valencia,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2018,Jornada 5,Real Betis,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2018,Jornada 5,Real Sociedad,2,0,5,"-0,7693883","0,3444177","1,0486909"
La Liga Santander,Temporada2018,Jornada 5,Levante,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2018,Jornada 5,Real Madrid,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2018,Jornada 5,Athletic Bilbao,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2018,Jornada 5,Leganés,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2018,Jornada 5,Villarreal,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 5,Eibar,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 5,Las Palmas,0,1,4,"-0,325185","-0,0997856","0,6044876"
La Liga Santander,Temporada2018,Jornada 5,Girona,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 5,Espanyol,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2018,Jornada 5,Getafe,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 5,Celta de Vigo,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 5,Deportivo,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 5,Alavés,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2018,Jornada 5,Málaga,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2018,Jornada 6,Barcelona,0,0,6,"-0,1317882","-0,2931824","0,4110908"
La Liga Santander,Temporada2018,Jornada 6,Atlético Madrid,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2018,Jornada 6,Sevilla,1,0,7,"-0,4835353","0,0585647","0,7628379"
La Liga Santander,Temporada2018,Jornada 6,Valencia,1,1,5,"-0,6769321","0,2519615","0,9562347"
La Liga Santander,Temporada2018,Jornada 6,Real Betis,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2018,Jornada 6,Real Madrid,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2018,Jornada 6,Leganés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 6,Real Sociedad,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2018,Jornada 6,Levante,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 6,Getafe,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 6,Athletic Bilbao,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 6,Espanyol,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 6,Villarreal,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2018,Jornada 6,Celta de Vigo,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2018,Jornada 6,Eibar,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2018,Jornada 6,Las Palmas,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2018,Jornada 6,Girona,2,0,7,"-0,8133177","0,3883471","1,0926203"
La Liga Santander,Temporada2018,Jornada 6,Deportivo,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 6,Málaga,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2018,Jornada 6,Alavés,1,0,0,"-0,3297824","-0,0951882","0,609085"
La Liga Santander,Temporada2018,Jornada 7,Barcelona,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 7,Sevilla,0,0,6,"-0,1317882","-0,2931824","0,4110908"
La Liga Santander,Temporada2018,Jornada 7,Atlético Madrid,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2018,Jornada 7,Valencia,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 7,Real Madrid,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 7,Real Betis,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2018,Jornada 7,Leganés,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2018,Jornada 7,Real Sociedad,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 7,Villarreal,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 7,Levante,2,1,1,"-0,9188557","0,4938851","1,1981583"
La Liga Santander,Temporada2018,Jornada 7,Celta de Vigo,2,1,2,"-0,9408204","0,5158498","1,220123"
La Liga Santander,Temporada2018,Jornada 7,Getafe,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2018,Jornada 7,Athletic Bilbao,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 7,Espanyol,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2018,Jornada 7,Deportivo,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2018,Jornada 7,Girona,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2018,Jornada 7,Las Palmas,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 7,Eibar,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2018,Jornada 7,Alavés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 7,Málaga,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2018,Jornada 8,Barcelona,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2018,Jornada 8,Valencia,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 8,Real Madrid,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2018,Jornada 8,Atlético Madrid,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 8,Sevilla,1,1,5,"-0,6769321","0,2519615","0,9562347"
La Liga Santander,Temporada2018,Jornada 8,Leganés,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 8,Villarreal,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2018,Jornada 8,Real Sociedad,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 8,Real Betis,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 8,Celta de Vigo,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 8,Athletic Bilbao,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 8,Levante,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2018,Jornada 8,Espanyol,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2018,Jornada 8,Getafe,0,1,1,"-0,2592909","-0,1656797","0,5385935"
La Liga Santander,Temporada2018,Jornada 8,Deportivo,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 8,Eibar,2,1,3,"-0,9627851","0,5378145","1,2420877"
La Liga Santander,Temporada2018,Jornada 8,Girona,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 8,Las Palmas,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 8,Alavés,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2018,Jornada 8,Málaga,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 9,Barcelona,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2018,Jornada 9,Valencia,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 9,Real Madrid,0,0,6,"-0,1317882","-0,2931824","0,4110908"
La Liga Santander,Temporada2018,Jornada 9,Atlético Madrid,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 9,Leganés,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 9,Real Betis,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2018,Jornada 9,Sevilla,1,1,5,"-0,6769321","0,2519615","0,9562347"
La Liga Santander,Temporada2018,Jornada 9,Villarreal,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2018,Jornada 9,Real Sociedad,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 9,Celta de Vigo,2,0,3,"-0,7254589","0,3004883","1,0047615"
La Liga Santander,Temporada2018,Jornada 9,Athletic Bilbao,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 9,Levante,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2018,Jornada 9,Espanyol,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 9,Girona,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 9,Getafe,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2018,Jornada 9,Deportivo,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 9,Eibar,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2018,Jornada 9,Las Palmas,1,0,5,"-0,4396059","0,0146353","0,7189085"
La Liga Santander,Temporada2018,Jornada 9,Alavés,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2018,Jornada 9,Málaga,0,1,4,"-0,325185","-0,0997856","0,6044876"
La Liga Santander,Temporada2018,Jornada 10,Barcelona,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2018,Jornada 10,Valencia,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 10,Real Madrid,3,1,4,"-1,3145322","0,8895616","1,5938348"
La Liga Santander,Temporada2018,Jornada 10,Atlético Madrid,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 10,Sevilla,1,1,7,"-0,7208615","0,2958909","1,0001641"
La Liga Santander,Temporada2018,Jornada 10,Leganés,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 10,Villarreal,1,1,1,"-0,5890733","0,1641027","0,8683759"
La Liga Santander,Temporada2018,Jornada 10,Real Betis,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 10,Real Sociedad,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 10,Espanyol,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2018,Jornada 10,Girona,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 10,Levante,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 10,Getafe,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 10,Celta de Vigo,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2018,Jornada 10,Deportivo,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 10,Athletic Bilbao,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 10,Eibar,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 10,Las Palmas,0,1,3,"-0,3032203","-0,1217503","0,5825229"
La Liga Santander,Temporada2018,Jornada 10,Málaga,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 10,Alavés,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 11,Barcelona,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 11,Valencia,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 11,Real Madrid,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 11,Atlético Madrid,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 11,Villarreal,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 11,Sevilla,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 11,Real Sociedad,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 11,Real Betis,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 11,Leganés,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2018,Jornada 11,Girona,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2018,Jornada 11,Celta de Vigo,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 11,Getafe,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 11,Espanyol,0,1,0,"-0,2373262","-0,1876444","0,5166288"
La Liga Santander,Temporada2018,Jornada 11,Levante,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 11,Deportivo,1,1,0,"-0,5671086","0,142138","0,8464112"
La Liga Santander,Temporada2018,Jornada 11,Athletic Bilbao,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 11,Eibar,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 11,Alavés,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 11,Las Palmas,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 11,Málaga,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2018,Jornada 12,Barcelona,1,1,0,"-0,5671086","0,142138","0,8464112"
La Liga Santander,Temporada2018,Jornada 12,Valencia,2,1,4,"-0,9847498","0,5597792","1,2640524"
La Liga Santander,Temporada2018,Jornada 12,Real Madrid,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2018,Jornada 12,Atlético Madrid,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 12,Sevilla,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2018,Jornada 12,Villarreal,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 12,Real Sociedad,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2018,Jornada 12,Leganés,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2018,Jornada 12,Real Betis,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 12,Girona,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2018,Jornada 12,Getafe,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 12,Levante,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2018,Jornada 12,Celta de Vigo,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2018,Jornada 12,Espanyol,0,1,2,"-0,2812556","-0,143715","0,5605582"
La Liga Santander,Temporada2018,Jornada 12,Athletic Bilbao,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 12,Deportivo,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2018,Jornada 12,Eibar,0,0,6,"-0,1317882","-0,2931824","0,4110908"
La Liga Santander,Temporada2018,Jornada 12,Málaga,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 12,Alavés,2,0,2,"-0,7034942","0,2785236","0,9827968"
La Liga Santander,Temporada2018,Jornada 12,Las Palmas,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 13,Barcelona,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2018,Jornada 13,Valencia,1,1,4,"-0,6549674","0,2299968","0,93427"
La Liga Santander,Temporada2018,Jornada 13,Atlético Madrid,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 13,Real Madrid,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 13,Sevilla,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2018,Jornada 13,Villarreal,0,1,1,"-0,2592909","-0,1656797","0,5385935"
La Liga Santander,Temporada2018,Jornada 13,Real Sociedad,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2018,Jornada 13,Real Betis,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2018,Jornada 13,Girona,1,0,2,"-0,3737118","-0,0512588","0,6530144"
La Liga Santander,Temporada2018,Jornada 13,Celta de Vigo,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 13,Leganés,2,1,5,"-1,0067145","0,5817439","1,2860171"
La Liga Santander,Temporada2018,Jornada 13,Getafe,0,0,0,0,"-0,4249706","0,2793026"
La Liga Santander,Temporada2018,Jornada 13,Espanyol,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 13,Levante,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 13,Eibar,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 13,Athletic Bilbao,1,0,4,"-0,4176412","-0,0073294","0,6969438"
La Liga Santander,Temporada2018,Jornada 13,Deportivo,0,0,5,"-0,1098235","-0,3151471","0,3891261"
La Liga Santander,Temporada2018,Jornada 13,Las Palmas,0,1,4,"-0,325185","-0,0997856","0,6044876"
La Liga Santander,Temporada2018,Jornada 13,Málaga,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2018,Jornada 13,Alavés,1,1,5,"-0,6769321","0,2519615","0,9562347"
La Liga Santander,Temporada2018,Jornada 14,Barcelona,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2018,Jornada 14,Valencia,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 14,Atlético Madrid,0,0,1,"-0,0219647","-0,4030059","0,3012673"
La Liga Santander,Temporada2018,Jornada 14,Real Madrid,0,0,3,"-0,0658941","-0,3590765","0,3451967"
La Liga Santander,Temporada2018,Jornada 14,Sevilla,0,0,4,"-0,0878588","-0,3371118","0,3671614"
La Liga Santander,Temporada2018,Jornada 14,Villarreal,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2018,Jornada 14,Leganés,0,0,8,"-0,1757176","-0,249253","0,4550202"
La Liga Santander,Temporada2018,Jornada 14,Getafe,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 14,Real Sociedad,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 14,Celta de Vigo,1,1,2,"-0,611038","0,1860674","0,8903406"
La Liga Santander,Temporada2018,Jornada 14,Real Betis,1,0,3,"-0,3956765","-0,0292941","0,6749791"
La Liga Santander,Temporada2018,Jornada 14,Eibar,1,0,1,"-0,3517471","-0,0732235","0,6310497"
La Liga Santander,Temporada2018,Jornada 14,Girona,1,1,3,"-0,6330027","0,2080321","0,9123053"
La Liga Santander,Temporada2018,Jornada 14,Levante,0,0,2,"-0,0439294","-0,3810412","0,323232"
La Liga Santander,Temporada2018,Jornada 14,Espanyol,0,1,0,"-0,2373262","-0,1876444","0,5166288"
La Liga Santander,Temporada2018,Jornada 14,Athletic Bilbao,1,1,2,"-0,611038","0,1860674","0,8903406"
