Liga,Temporada,Jornada,Equipo,Cambios realizados defensa partido,Cambio jugador lesion partido,Titulares cambiados respecto jornada anterior,y lambda,explambda
La Liga Santander,Temporada2020,Jornada 15,Athletic Bilbao,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2020,Jornada 15,Real Sociedad,1,1,0,"0,3380194","1,4021677052"
La Liga Santander,Temporada2020,Jornada 15,Atlético Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 15,Getafe,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 15,Valencia,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 15,Osasuna,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 15,Granada,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 15,Levante,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2020,Jornada 15,Real Betis,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 15,Villarreal,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2020,Jornada 15,Alavés,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 15,Real Valladolid,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 15,Eibar,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 15,Real Mallorca,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 15,Celta de Vigo,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 15,Espanyol,2,0,1,"0,129794","1,1385938088"
La Liga Santander,Temporada2020,Jornada 15,Leganés,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2020,Jornada 16,Real Madrid,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2020,Jornada 16,Barcelona,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 16,Sevilla,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 16,Real Sociedad,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 16,Getafe,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2020,Jornada 16,Athletic Bilbao,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 16,Atlético Madrid,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 16,Valencia,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2020,Jornada 16,Granada,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2020,Jornada 16,Osasuna,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2020,Jornada 16,Real Betis,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 16,Levante,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2020,Jornada 16,Villarreal,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2020,Jornada 16,Real Valladolid,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2020,Jornada 16,Alavés,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2020,Jornada 16,Eibar,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 16,Real Mallorca,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 16,Celta de Vigo,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2020,Jornada 16,Leganés,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2020,Jornada 16,Espanyol,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2020,Jornada 17,Real Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 17,Barcelona,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 17,Sevilla,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 17,Getafe,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 17,Atlético Madrid,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 17,Real Sociedad,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 17,Athletic Bilbao,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 17,Valencia,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 17,Granada,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 17,Osasuna,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 17,Levante,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2020,Jornada 17,Real Betis,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 17,Villarreal,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2020,Jornada 17,Alavés,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 17,Real Valladolid,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2020,Jornada 17,Eibar,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2020,Jornada 17,Real Mallorca,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 17,Celta de Vigo,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 17,Leganés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 17,Espanyol,1,1,1,"0,3209244","1,3784013698"
La Liga Santander,Temporada2020,Jornada 18,Barcelona,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 18,Real Madrid,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2020,Jornada 18,Sevilla,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 18,Atlético Madrid,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 18,Real Sociedad,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 18,Getafe,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 18,Athletic Bilbao,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2020,Jornada 18,Valencia,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 18,Levante,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2020,Jornada 18,Villarreal,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2020,Jornada 18,Granada,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 18,Osasuna,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 18,Real Betis,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 18,Real Valladolid,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2020,Jornada 18,Alavés,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 18,Eibar,0,1,1,"0,405029","1,4993459805"
La Liga Santander,Temporada2020,Jornada 18,Real Mallorca,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 18,Celta de Vigo,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 18,Leganés,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 18,Espanyol,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2020,Jornada 19,Real Madrid,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2020,Jornada 19,Barcelona,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2020,Jornada 19,Atlético Madrid,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 19,Sevilla,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 19,Real Sociedad,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2020,Jornada 19,Valencia,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 19,Getafe,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 19,Athletic Bilbao,0,1,1,"0,405029","1,4993459805"
La Liga Santander,Temporada2020,Jornada 19,Villarreal,1,0,0,"0,2309936","1,2598511764"
La Liga Santander,Temporada2020,Jornada 19,Granada,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2020,Jornada 19,Levante,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 19,Osasuna,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 19,Real Betis,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 19,Real Valladolid,2,0,3,"0,095604","1,1003232497"
La Liga Santander,Temporada2020,Jornada 19,Alavés,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 19,Eibar,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 19,Celta de Vigo,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 19,Real Mallorca,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 19,Leganés,2,0,0,"0,146889","1,1582253929"
La Liga Santander,Temporada2020,Jornada 19,Espanyol,2,0,3,"0,095604","1,1003232497"
La Liga Santander,Temporada2020,Jornada 20,Real Madrid,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 20,Barcelona,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2020,Jornada 20,Atlético Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 20,Sevilla,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2020,Jornada 20,Getafe,2,0,2,"0,112699","1,1192949745"
La Liga Santander,Temporada2020,Jornada 20,Real Sociedad,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 20,Valencia,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 20,Athletic Bilbao,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2020,Jornada 20,Villarreal,2,0,3,"0,095604","1,1003232497"
La Liga Santander,Temporada2020,Jornada 20,Granada,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2020,Jornada 20,Real Betis,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 20,Levante,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 20,Osasuna,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2020,Jornada 20,Alavés,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 20,Real Valladolid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 20,Eibar,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 20,Real Mallorca,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 20,Celta de Vigo,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 20,Leganés,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 20,Espanyol,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 21,Real Madrid,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2020,Jornada 21,Barcelona,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 21,Sevilla,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2020,Jornada 21,Getafe,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 21,Atlético Madrid,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 21,Real Sociedad,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 21,Valencia,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 21,Athletic Bilbao,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 21,Villarreal,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2020,Jornada 21,Osasuna,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2020,Jornada 21,Granada,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2020,Jornada 21,Real Betis,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2020,Jornada 21,Levante,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 21,Alavés,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 21,Eibar,0,1,0,"0,422124","1,5251976375"
La Liga Santander,Temporada2020,Jornada 21,Real Valladolid,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2020,Jornada 21,Real Mallorca,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 21,Celta de Vigo,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 21,Leganés,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 21,Espanyol,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 22,Real Madrid,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 22,Barcelona,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 22,Sevilla,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 22,Getafe,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 22,Valencia,1,1,2,"0,3038294","1,3550378669"
La Liga Santander,Temporada2020,Jornada 22,Atlético Madrid,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 22,Villarreal,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 22,Real Sociedad,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2020,Jornada 22,Athletic Bilbao,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 22,Granada,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 22,Osasuna,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 22,Real Betis,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 22,Levante,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2020,Jornada 22,Real Valladolid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 22,Alavés,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 22,Eibar,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 22,Leganés,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 22,Real Mallorca,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2020,Jornada 22,Celta de Vigo,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 22,Espanyol,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 23,Real Madrid,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 23,Barcelona,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 23,Getafe,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 23,Atlético Madrid,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 23,Sevilla,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2020,Jornada 23,Real Sociedad,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2020,Jornada 23,Valencia,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 23,Villarreal,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2020,Jornada 23,Athletic Bilbao,0,0,7,"0,1954332","1,2158375733"
La Liga Santander,Temporada2020,Jornada 23,Granada,1,0,7,"0,1113286","1,1177621432"
La Liga Santander,Temporada2020,Jornada 23,Levante,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 23,Osasuna,0,1,3,"0,370839","1,4489497737"
La Liga Santander,Temporada2020,Jornada 23,Real Betis,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 23,Alavés,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 23,Real Valladolid,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 23,Eibar,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 23,Celta de Vigo,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 23,Real Mallorca,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 23,Leganés,2,0,2,"0,112699","1,1192949745"
La Liga Santander,Temporada2020,Jornada 23,Espanyol,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 24,Real Madrid,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 24,Barcelona,1,1,4,"0,2696394","1,3094921627"
La Liga Santander,Temporada2020,Jornada 24,Getafe,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 24,Real Sociedad,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 24,Atlético Madrid,2,0,2,"0,112699","1,1192949745"
La Liga Santander,Temporada2020,Jornada 24,Sevilla,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 24,Villarreal,0,0,11,"0,1270532","1,1354774236"
La Liga Santander,Temporada2020,Jornada 24,Valencia,1,1,3,"0,2867344","1,3320703686"
La Liga Santander,Temporada2020,Jornada 24,Granada,1,0,6,"0,1284236","1,1370345485"
La Liga Santander,Temporada2020,Jornada 24,Athletic Bilbao,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2020,Jornada 24,Osasuna,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2020,Jornada 24,Real Betis,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 24,Levante,0,0,11,"0,1270532","1,1354774236"
La Liga Santander,Temporada2020,Jornada 24,Alavés,1,0,1,"0,2138986","1,2384970648"
La Liga Santander,Temporada2020,Jornada 24,Real Valladolid,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 24,Eibar,1,1,5,"0,2525444","1,2872966509"
La Liga Santander,Temporada2020,Jornada 24,Celta de Vigo,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 24,Real Mallorca,0,1,1,"0,405029","1,4993459805"
La Liga Santander,Temporada2020,Jornada 24,Leganés,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2020,Jornada 24,Espanyol,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 25,Barcelona,1,0,5,"0,1455186","1,1566392479"
La Liga Santander,Temporada2020,Jornada 25,Real Madrid,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2020,Jornada 25,Real Sociedad,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 25,Atlético Madrid,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 25,Sevilla,0,1,4,"0,353744","1,4243904958"
La Liga Santander,Temporada2020,Jornada 25,Getafe,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 25,Villarreal,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2020,Jornada 25,Valencia,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 25,Granada,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 25,Levante,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2020,Jornada 25,Athletic Bilbao,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 25,Osasuna,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 25,Real Betis,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 25,Alavés,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 25,Real Valladolid,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 25,Eibar,0,0,4,"0,2467182","1,2798184091"
La Liga Santander,Temporada2020,Jornada 25,Celta de Vigo,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 25,Real Mallorca,0,1,2,"0,387934","1,4739325015"
La Liga Santander,Temporada2020,Jornada 25,Leganés,2,0,2,"0,112699","1,1192949745"
La Liga Santander,Temporada2020,Jornada 25,Espanyol,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 26,Real Madrid,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 26,Barcelona,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 26,Real Sociedad,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2020,Jornada 26,Sevilla,0,1,7,"0,302459","1,3531821948"
La Liga Santander,Temporada2020,Jornada 26,Getafe,0,0,5,"0,2296232","1,2581258588"
La Liga Santander,Temporada2020,Jornada 26,Atlético Madrid,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 26,Valencia,0,1,4,"0,353744","1,4243904958"
La Liga Santander,Temporada2020,Jornada 26,Villarreal,0,0,1,"0,2980032","1,3471660988"
La Liga Santander,Temporada2020,Jornada 26,Granada,0,1,6,"0,319554","1,3765137023"
La Liga Santander,Temporada2020,Jornada 26,Athletic Bilbao,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 26,Levante,0,0,0,"0,3150982","1,370393877"
La Liga Santander,Temporada2020,Jornada 26,Osasuna,1,0,4,"0,1626136","1,1765819706"
La Liga Santander,Temporada2020,Jornada 26,Alavés,1,0,2,"0,1968036","1,2175048993"
La Liga Santander,Temporada2020,Jornada 26,Real Betis,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 26,Real Valladolid,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 26,Eibar,0,0,6,"0,2125282","1,2368009909"
La Liga Santander,Temporada2020,Jornada 26,Celta de Vigo,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 26,Real Mallorca,0,0,2,"0,2809082","1,3243320247"
La Liga Santander,Temporada2020,Jornada 26,Leganés,1,0,3,"0,1797086","1,1968685448"
La Liga Santander,Temporada2020,Jornada 26,Espanyol,0,0,3,"0,2638132","1,3018849815"
La Liga Santander,Temporada2020,Jornada 27,Barcelona,0,0,3,"0,2638132","1,3018849815"
